wid,option,n_images_with_option,n_images_with_option_wid,recalled_n_images_with_option,n_total_memories,rt,correct,choice,nback_performance,log_rt
w865d6ad,Clouds,2.0,0.0,1.0,15,96.0,1.0,2.0,0.9333333333333333,4.564348191467836
w865d6ad,Objects,7.0,17.0,4.0,15,2225.0,0.0,2.0,0.9333333333333333,7.707512194600341
w865d6ad,Outdoor Scenes,12.0,11.0,7.0,15,2526.0,1.0,2.0,0.9333333333333333,7.8343923029104365
w865d6ad,Vegetables,3.0,3.0,2.0,15,5426.0,1.0,1.0,0.9333333333333333,8.598957493218878
w865d6ad,Fruit,3.0,3.0,3.0,15,479.0,1.0,1.0,0.9333333333333333,6.171700597410915
w865d6ad,Hands,2.0,0.0,1.0,15,568.0,1.0,2.0,0.9333333333333333,6.342121418721152
w865d6ad,Pets,2.0,2.0,2.0,15,160.0,1.0,1.0,0.9333333333333333,5.075173815233827
w865d6ad,Things In Bowls,4.0,1.0,3.0,15,1387.0,1.0,1.0,0.9333333333333333,7.234898420314831
w865d6ad,Sky,4.0,0.0,2.0,15,896.0,1.0,2.0,0.9333333333333333,6.79794041297493
w865d6ad,Balls,3.0,3.0,1.0,15,3134.0,0.0,2.0,0.9333333333333333,8.050065422915965
w865d6ad,Animals,7.0,6.0,5.0,15,545.0,1.0,2.0,0.9333333333333333,6.300785794663244
w865d6ad,Insects,1.0,1.0,0.0,15,539.0,1.0,2.0,0.9333333333333333,6.289715570908998
w865d6ad,Vehicles,3.0,3.0,2.0,15,1190.0,1.0,1.0,0.9333333333333333,7.081708586105575
w865d6ad,Dessert,1.0,1.0,1.0,15,749.0,1.0,1.0,0.9333333333333333,6.618738983517219
w865d6ad,Mammals,3.0,3.0,3.0,15,3615.0,1.0,1.0,0.9333333333333333,8.192847134592865
w865d6ad,Sweet Foods,4.0,4.0,4.0,15,2049.0,1.0,1.0,0.9333333333333333,7.6251071482389
w865d6ad,Berries,2.0,2.0,2.0,15,3928.0,1.0,1.0,0.9333333333333333,8.275885669474356
w865d6ad,Grass,3.0,1.0,2.0,15,732.0,1.0,2.0,0.9333333333333333,6.595780513961311
w865d6ad,Leaves,6.0,0.0,4.0,15,427.0,1.0,2.0,0.9333333333333333,6.056784013228625
w865d6ad,Things With Wheels,2.0,3.0,2.0,15,1582.0,1.0,1.0,0.9333333333333333,7.366445148327599
w865d6ad,Sports Court,2.0,2.0,1.0,15,3661.0,1.0,1.0,0.9333333333333333,8.205491613120236
w865d6ad,Birds,3.0,2.0,2.0,15,585.0,1.0,2.0,0.9333333333333333,6.371611847231857
w4810e3e,Sweet Foods,4.0,1.0,3.0,17,5593.0,1.0,1.0,0.8666666666666667,8.629271094821588
w4810e3e,Berries,2.0,2.0,2.0,17,6588.0,1.0,1.0,0.8666666666666667,8.79300509129753
w4810e3e,Things That Fly,4.0,4.0,4.0,17,6628.0,1.0,2.0,0.8666666666666667,8.799058378546453
w4810e3e,Vehicles,3.0,2.0,2.0,17,3704.0,1.0,1.0,0.8666666666666667,8.21716859576607
w4810e3e,Foods,7.0,7.0,4.0,17,3306.0,1.0,1.0,0.8666666666666667,8.10349427838097
w4810e3e,Wild Animals,4.0,3.0,4.0,17,1809.0,1.0,2.0,0.8666666666666667,7.500529485395295
w4810e3e,Objects,7.0,13.0,6.0,17,3948.0,1.0,1.0,0.8666666666666667,8.280964400553373
w4810e3e,Birds,3.0,3.0,3.0,17,1313.0,1.0,2.0,0.8666666666666667,7.180069874302796
w4810e3e,Pets,2.0,2.0,2.0,17,6457.0,1.0,1.0,0.8666666666666667,8.772920092626467
w4810e3e,Balls,3.0,1.0,3.0,17,1897.0,1.0,1.0,0.8666666666666667,7.5480289699350145
w4810e3e,Fruit,3.0,2.0,2.0,17,3159.0,1.0,1.0,0.8666666666666667,8.058010800802085
w4810e3e,Dessert,1.0,1.0,1.0,17,2362.0,1.0,1.0,0.8666666666666667,7.767263996757308
w4810e3e,Hands,2.0,1.0,1.0,17,4704.0,1.0,2.0,0.8666666666666667,8.456168489578463
w4810e3e,Appliances,1.0,1.0,1.0,17,2644.0,1.0,2.0,0.8666666666666667,7.880048200971577
w4810e3e,Insects,1.0,1.0,1.0,17,2215.0,1.0,2.0,0.8666666666666667,7.703007682479236
w4810e3e,Things In Bowls,4.0,4.0,2.0,17,3724.0,1.0,1.0,0.8666666666666667,8.222553638396958
w4810e3e,Sports Court,2.0,2.0,2.0,17,4159.0,0.0,2.0,0.8666666666666667,8.33302993974291
w4810e3e,Animals,7.0,5.0,7.0,17,3896.0,0.0,1.0,0.8666666666666667,8.267705664762426
w4810e3e,Sky,4.0,4.0,3.0,17,5912.0,0.0,1.0,0.8666666666666667,8.684739462628038
w4810e3e,Produce ,6.0,6.0,3.0,17,2947.0,1.0,1.0,0.8666666666666667,7.988542982737695
w4810e3e,Clouds,2.0,2.0,2.0,17,1653.0,0.0,1.0,0.8666666666666667,7.410347097821024
w4810e3e,Vegetables,3.0,3.0,1.0,17,2338.0,0.0,2.0,0.8666666666666667,7.757051142032013
w4810e3e,Things With Wheels,2.0,2.0,1.0,17,1349.0,1.0,1.0,0.8666666666666667,7.207118856207756
w4810e3e,Outdoor Scenes,12.0,12.0,9.0,17,1377.0,0.0,1.0,0.8666666666666667,7.227662498728654
w4810e3e,Leaves,6.0,5.0,4.0,17,2790.0,1.0,2.0,0.8666666666666667,7.933796874815411
w4810e3e,Mammals,3.0,4.0,3.0,17,3759.0,1.0,1.0,0.8666666666666667,8.231908243564177
w4810e3e,Indoor Scenes,9.0,9.0,8.0,17,5292.0,0.0,2.0,0.8666666666666667,8.573951525234847
w4810e3e,Grass,3.0,4.0,1.0,17,3943.0,1.0,2.0,0.8666666666666667,8.279697133877628
w4810e3e,Beach,2.0,2.0,2.0,17,1979.0,0.0,1.0,0.8666666666666667,7.590346945602565
w161eef2,Wild Animals,4.0,3.0,0.0,6,3909.0,0.0,1.0,0.9,8.271036865792954
w161eef2,Indoor Scenes,9.0,3.0,3.0,6,446.0,0.0,2.0,0.9,6.100318952020064
w161eef2,Foods,7.0,5.0,1.0,6,893.0,0.0,2.0,0.9,6.794586580876499
w161eef2,Vegetables,3.0,4.0,0.0,6,558.0,1.0,1.0,0.9,6.324358962381311
w161eef2,Dessert,1.0,1.0,0.0,6,2029.0,1.0,1.0,0.9,7.615298339825815
w161eef2,Grass,3.0,1.0,2.0,6,2554.0,0.0,1.0,0.9,7.845416036592485
w161eef2,Outdoor Scenes,12.0,7.0,3.0,6,1306.0,1.0,2.0,0.9,7.174724309836376
w161eef2,Sports Court,2.0,2.0,2.0,6,2372.0,1.0,1.0,0.9,7.771488760117616
w161eef2,Beach,2.0,1.0,0.0,6,1911.0,0.0,1.0,0.9,7.555381944240273
w161eef2,Vehicles,3.0,1.0,1.0,6,1778.0,0.0,2.0,0.9,7.48324441607385
w161eef2,Balls,3.0,3.0,2.0,6,1672.0,0.0,2.0,0.9,7.421775793644647
w161eef2,Sky,4.0,2.0,2.0,6,335.0,0.0,1.0,0.9,5.814130531825066
w161eef2,Mammals,3.0,3.0,2.0,6,913.0,1.0,1.0,0.9,6.816735880594968
w161eef2,Insects,1.0,1.0,0.0,6,1219.0,0.0,1.0,0.9,7.105786129481271
w161eef2,Clouds,2.0,1.0,1.0,6,1821.0,1.0,2.0,0.9,7.507141079727608
w161eef2,Things With Wheels,2.0,2.0,1.0,6,2452.0,1.0,1.0,0.9,7.804659297056102
w161eef2,Things That Fly,4.0,5.0,0.0,6,964.0,0.0,1.0,0.9,6.871091294610546
w161eef2,Berries,2.0,2.0,1.0,6,676.0,1.0,1.0,0.9,6.516193076042964
w161eef2,Sweet Foods,4.0,3.0,1.0,6,1595.0,0.0,2.0,0.9,7.374629015218945
w161eef2,Produce ,6.0,6.0,1.0,6,1891.0,1.0,1.0,0.9,7.544861068658458
w161eef2,Animals,7.0,3.0,2.0,6,1496.0,1.0,2.0,0.9,7.310550158534422
w161eef2,Objects,7.0,8.0,3.0,6,1024.0,0.0,2.0,0.9,6.931471805599453
w161eef2,Leaves,6.0,2.0,2.0,6,4101.0,1.0,2.0,0.9,8.31898612539206
w161eef2,Things In Bowls,4.0,4.0,1.0,6,616.0,1.0,1.0,0.9,6.423246963533519
w161eef2,Water,3.0,2.0,0.0,6,1567.0,1.0,2.0,0.9,7.356918242356021
w161eef2,Birds,3.0,3.0,0.0,6,2639.0,1.0,2.0,0.9,7.878155336503324
w161eef2,Appliances,1.0,1.0,0.0,6,2252.0,1.0,2.0,0.9,7.719573989259581
w161eef2,Fruit,3.0,3.0,1.0,6,386.0,1.0,1.0,0.9,5.955837369464831
w161eef2,Hands,2.0,0.0,0.0,6,989.0,1.0,2.0,0.9,6.8966943316227125
w161eef2,Pets,2.0,2.0,1.0,6,900.0,1.0,1.0,0.9,6.802394763324311
wd9e76e4,Indoor Scenes,9.0,8.0,9.0,13,6039.0,1.0,1.0,0.8666666666666667,8.705993714307901
wd9e76e4,Outdoor Scenes,12.0,11.0,4.0,13,6719.0,0.0,1.0,0.8666666666666667,8.81269461292015
wd9e76e4,Animals,7.0,6.0,5.0,13,949.0,1.0,2.0,0.8666666666666667,6.855408798609928
wd9e76e4,Objects,7.0,6.0,4.0,13,4549.0,1.0,1.0,0.8666666666666667,8.422662707570003
wd9e76e4,Birds,3.0,4.0,2.0,13,872.0,1.0,2.0,0.8666666666666667,6.77078942390898
wd9e76e4,Foods,7.0,6.0,4.0,13,1667.0,0.0,2.0,0.8666666666666667,7.418780882750794
wd9e76e4,Insects,1.0,2.0,0.0,13,1317.0,1.0,2.0,0.8666666666666667,7.183111701743281
wd9e76e4,Mammals,3.0,7.0,3.0,13,2966.0,0.0,2.0,0.8666666666666667,7.994969522697877
wd9e76e4,Balls,3.0,2.0,2.0,13,618.0,1.0,1.0,0.8666666666666667,6.42648845745769
wd9e76e4,Vegetables,3.0,3.0,1.0,13,1806.0,1.0,1.0,0.8666666666666667,7.498869733976931
wd9e76e4,Vehicles,3.0,1.0,1.0,13,1393.0,1.0,1.0,0.8666666666666667,7.239214973779806
wd9e76e4,Fruit,3.0,4.0,2.0,13,1668.0,1.0,1.0,0.8666666666666667,7.419380582918692
wd9e76e4,Dessert,1.0,2.0,1.0,13,1167.0,1.0,1.0,0.8666666666666667,7.062191632286556
wd9e76e4,Things In Bowls,4.0,4.0,3.0,13,2742.0,0.0,2.0,0.8666666666666667,7.91644286012226
wd9e76e4,Appliances,1.0,2.0,1.0,13,1506.0,1.0,2.0,0.8666666666666667,7.317212408359839
wd9e76e4,Things That Fly,4.0,5.0,2.0,13,2092.0,0.0,1.0,0.8666666666666667,7.645875825184813
wd9e76e4,Pets,2.0,3.0,2.0,13,2934.0,0.0,2.0,0.8666666666666667,7.984121958702927
wd9e76e4,Things With Wheels,2.0,3.0,1.0,13,1413.0,1.0,1.0,0.8666666666666667,7.253470382684528
wd9e76e4,Hands,2.0,2.0,0.0,13,1678.0,1.0,2.0,0.8666666666666667,7.425357887027151
wd9e76e4,Berries,2.0,1.0,2.0,13,934.0,1.0,1.0,0.8666666666666667,6.839476438228843
wd9e76e4,Water,3.0,4.0,1.0,13,2051.0,0.0,1.0,0.8666666666666667,7.62608275807238
wd9e76e4,Wild Animals,4.0,4.0,2.0,13,2881.0,1.0,2.0,0.8666666666666667,7.9658927350845286
wd9e76e4,Leaves,6.0,6.0,2.0,13,1412.0,1.0,2.0,0.8666666666666667,7.252762418053187
wd9e76e4,Grass,3.0,3.0,1.0,13,2708.0,1.0,2.0,0.8666666666666667,7.903965634032166
wd9e76e4,Sweet Foods,4.0,5.0,3.0,13,1367.0,1.0,1.0,0.8666666666666667,7.220373836723949
wd9e76e4,Sky,4.0,5.0,2.0,13,800.0,0.0,1.0,0.8666666666666667,6.684611727667927
wd9e76e4,Clouds,2.0,3.0,1.0,13,348.0,0.0,1.0,0.8666666666666667,5.8522024797744745
wd9e76e4,Beach,2.0,1.0,1.0,13,1184.0,0.0,1.0,0.8666666666666667,7.076653815443951
wd9e76e4,Sports Court,2.0,3.0,2.0,13,1405.0,1.0,1.0,0.8666666666666667,7.247792581767846
wd9e76e4,Produce ,6.0,6.0,3.0,13,1337.0,1.0,1.0,0.8666666666666667,7.198183577101943
w6355333,Things In Bowls,4.0,4.0,4.0,17,4102.0,1.0,1.0,0.8333333333333334,8.319229938632326
w6355333,Vehicles,3.0,3.0,2.0,17,5294.0,1.0,1.0,0.8333333333333334,8.574329382787047
w6355333,Indoor Scenes,9.0,2.0,7.0,17,6501.0,1.0,1.0,0.8333333333333334,8.77971129020447
w6355333,Outdoor Scenes,12.0,7.0,10.0,17,1340.0,1.0,2.0,0.8333333333333334,7.200424892944957
w6355333,Dessert,1.0,1.0,0.0,17,5885.0,1.0,1.0,0.8333333333333334,8.680162019694377
w6355333,Insects,1.0,1.0,1.0,17,6032.0,1.0,2.0,0.8333333333333334,8.704833909687792
w6355333,Animals,7.0,6.0,6.0,17,2464.0,0.0,1.0,0.8333333333333334,7.80954132465341
w6355333,Sports Court,2.0,2.0,2.0,17,2121.0,1.0,1.0,0.8333333333333334,7.659642954564682
w6355333,Mammals,3.0,3.0,3.0,17,3670.0,0.0,2.0,0.8333333333333334,8.207946941048617
w6355333,Things With Wheels,2.0,2.0,1.0,17,4384.0,1.0,1.0,0.8333333333333334,8.385716828627851
w6355333,Birds,3.0,3.0,2.0,17,300.0,1.0,2.0,0.8333333333333334,5.703782474656201
w6355333,Objects,7.0,5.0,6.0,17,3880.0,0.0,2.0,0.8333333333333334,8.263590432617319
w6355333,Foods,7.0,7.0,5.0,17,3582.0,1.0,1.0,0.8333333333333334,8.183676582620658
w6355333,Vegetables,3.0,2.0,2.0,17,5532.0,1.0,1.0,0.8333333333333334,8.61830469278465
w6355333,Appliances,1.0,1.0,1.0,17,3242.0,0.0,1.0,0.8333333333333334,8.08394570229562
w6355333,Water,3.0,3.0,2.0,17,543.0,1.0,2.0,0.8333333333333334,6.297109319933935
w6355333,Berries,2.0,2.0,2.0,17,2147.0,1.0,1.0,0.8333333333333334,7.671826797878781
w6355333,Pets,2.0,2.0,2.0,17,1955.0,1.0,1.0,0.8333333333333334,7.578145472419466
w6355333,Produce ,6.0,6.0,5.0,17,5846.0,1.0,1.0,0.8333333333333334,8.673512945671192
w6355333,Fruit,3.0,3.0,3.0,17,3369.0,1.0,1.0,0.8333333333333334,8.122371243406553
w6355333,Things That Fly,4.0,4.0,3.0,17,1038.0,1.0,2.0,0.8333333333333334,6.945051063725834
w6355333,Hands,2.0,1.0,2.0,17,4060.0,1.0,2.0,0.8333333333333334,8.308938252595778
w6355333,Beach,2.0,1.0,1.0,17,111.0,1.0,2.0,0.8333333333333334,4.709530201312334
w6355333,Wild Animals,4.0,6.0,3.0,17,1203.0,1.0,2.0,0.8333333333333334,7.0925737159746784
w6355333,Leaves,6.0,2.0,6.0,17,3406.0,0.0,1.0,0.8333333333333334,8.133293861222633
w6355333,Grass,3.0,1.0,3.0,17,4894.0,1.0,2.0,0.8333333333333334,8.495765244002618
w6355333,Clouds,2.0,1.0,2.0,17,1360.0,1.0,2.0,0.8333333333333334,7.215239978730097
w6355333,Sky,4.0,4.0,4.0,17,491.0,1.0,2.0,0.8333333333333334,6.19644412779452
w6355333,Balls,3.0,3.0,3.0,17,534.0,1.0,1.0,0.8333333333333334,6.280395838960195
wa620fe2,Clouds,2.0,3.0,0.0,15,6194.0,0.0,1.0,0.8666666666666667,8.731336360533149
wa620fe2,Things In Bowls,4.0,5.0,4.0,15,1817.0,1.0,1.0,0.8666666666666667,7.504942068396171
wa620fe2,Animals,7.0,7.0,5.0,15,1270.0,0.0,1.0,0.8666666666666667,7.146772179452637
wa620fe2,Wild Animals,4.0,5.0,3.0,15,1303.0,1.0,2.0,0.8666666666666667,7.172424577124845
wa620fe2,Leaves,6.0,1.0,5.0,15,2507.0,1.0,2.0,0.8666666666666667,7.826842098158293
wa620fe2,Water,3.0,2.0,2.0,15,2693.0,1.0,2.0,0.8666666666666667,7.898411092811599
wa620fe2,Balls,3.0,2.0,1.0,15,1104.0,1.0,1.0,0.8666666666666667,7.00669522683704
wa620fe2,Things That Fly,4.0,4.0,3.0,15,1398.0,1.0,2.0,0.8666666666666667,7.242797922793756
wa620fe2,Berries,2.0,2.0,2.0,15,962.0,1.0,1.0,0.8666666666666667,6.8690144506657065
wa620fe2,Vegetables,3.0,3.0,2.0,15,5279.0,1.0,1.0,0.8666666666666667,8.571491964823617
wa620fe2,Dessert,1.0,1.0,1.0,15,979.0,1.0,1.0,0.8666666666666667,6.88653164253051
wa620fe2,Pets,2.0,2.0,2.0,15,839.0,1.0,1.0,0.8666666666666667,6.732210706467206
wa620fe2,Produce ,6.0,2.0,5.0,15,6177.0,1.0,1.0,0.8666666666666667,8.728587995695898
wa620fe2,Appliances,1.0,1.0,0.0,15,3466.0,1.0,2.0,0.8666666666666667,8.150756470275551
wa620fe2,Birds,3.0,4.0,3.0,15,1075.0,1.0,2.0,0.8666666666666667,6.980075940561763
wa620fe2,Sky,4.0,5.0,2.0,15,4879.0,0.0,1.0,0.8666666666666667,8.492695559815838
wa620fe2,Sweet Foods,4.0,4.0,4.0,15,2679.0,1.0,1.0,0.8666666666666667,7.893198869544609
wa620fe2,Mammals,3.0,4.0,2.0,15,2126.0,1.0,1.0,0.8666666666666667,7.661997558901893
wa620fe2,Outdoor Scenes,12.0,11.0,8.0,15,3601.0,1.0,2.0,0.8666666666666667,8.188966863648876
wa620fe2,Vehicles,3.0,3.0,3.0,15,956.0,1.0,1.0,0.8666666666666667,6.862757913051401
wa620fe2,Indoor Scenes,9.0,9.0,7.0,15,4451.0,1.0,1.0,0.8666666666666667,8.400884069015854
wa620fe2,Sports Court,2.0,2.0,1.0,15,458.0,1.0,1.0,0.8666666666666667,6.126869184114185
wa620fe2,Fruit,3.0,4.0,3.0,15,3641.0,1.0,1.0,0.8666666666666667,8.200013648175434
wa620fe2,Insects,1.0,1.0,0.0,15,2070.0,1.0,2.0,0.8666666666666667,7.635303886259415
wa620fe2,Beach,2.0,1.0,1.0,15,2459.0,1.0,2.0,0.8666666666666667,7.807510042216193
wa620fe2,Objects,7.0,6.0,4.0,15,5362.0,1.0,1.0,0.8666666666666667,8.587092318795905
wa620fe2,Things With Wheels,2.0,2.0,2.0,15,535.0,1.0,1.0,0.8666666666666667,6.282266746896006
wa620fe2,Hands,2.0,2.0,1.0,15,1721.0,1.0,2.0,0.8666666666666667,7.450660796211539
wa620fe2,Grass,3.0,5.0,2.0,15,6756.0,0.0,1.0,0.8666666666666667,8.81818627792769
wa620fe2,Foods,7.0,7.0,6.0,15,907.0,1.0,1.0,0.8666666666666667,6.810142450115136
w812d061,Animals,7.0,7.0,1.0,6,1715.0,0.0,1.0,0.6333333333333333,7.44716835960004
w812d061,Insects,1.0,1.0,0.0,6,474.0,1.0,2.0,0.6333333333333333,6.161207321695077
w812d061,Vehicles,3.0,1.0,0.0,6,388.0,0.0,2.0,0.6333333333333333,5.961005339623274
w812d061,Birds,3.0,0.0,0.0,6,610.0,0.0,1.0,0.6333333333333333,6.413458957167357
w812d061,Balls,3.0,0.0,3.0,6,1394.0,0.0,2.0,0.6333333333333333,7.2399325913204695
w812d061,Appliances,1.0,1.0,0.0,6,588.0,1.0,2.0,0.6333333333333333,6.376726947898627
w812d061,Indoor Scenes,9.0,3.0,4.0,6,598.0,1.0,1.0,0.6333333333333333,6.393590753950631
w812d061,Things In Bowls,4.0,1.0,2.0,6,1372.0,1.0,1.0,0.6333333333333333,7.22402480828583
w812d061,Things That Fly,4.0,7.0,0.0,6,1174.0,1.0,2.0,0.6333333333333333,7.068172000388042
w812d061,Dessert,1.0,2.0,0.0,6,72.0,1.0,1.0,0.6333333333333333,4.276666119016055
w812d061,Vegetables,3.0,3.0,0.0,6,581.0,0.0,2.0,0.6333333333333333,6.364750756851911
w812d061,Mammals,3.0,5.0,1.0,6,432.0,1.0,1.0,0.6333333333333333,6.068425588244111
w812d061,Foods,7.0,7.0,2.0,6,1314.0,1.0,1.0,0.6333333333333333,7.1808311990445555
w812d061,Objects,7.0,3.0,3.0,6,1142.0,0.0,2.0,0.6333333333333333,7.040536390215956
w812d061,Outdoor Scenes,12.0,9.0,2.0,6,1752.0,1.0,2.0,0.6333333333333333,7.468513271496337
w812d061,Pets,2.0,3.0,1.0,6,667.0,1.0,1.0,0.6333333333333333,6.502790045915623
w812d061,Produce ,6.0,7.0,2.0,6,2155.0,0.0,2.0,0.6333333333333333,7.675546002537848
w812d061,Things With Wheels,2.0,1.0,0.0,6,1044.0,1.0,1.0,0.6333333333333333,6.950814768442584
w812d061,Sports Court,2.0,3.0,2.0,6,754.0,0.0,2.0,0.6333333333333333,6.625392368007956
w812d061,Sky,4.0,4.0,1.0,6,428.0,0.0,1.0,0.6333333333333333,6.059123195581797
w812d061,Beach,2.0,1.0,1.0,6,378.0,1.0,2.0,0.6333333333333333,5.934894195619588
w812d061,Clouds,2.0,1.0,1.0,6,2909.0,0.0,1.0,0.6333333333333333,7.975564658495202
w812d061,Berries,2.0,1.0,2.0,6,320.0,0.0,2.0,0.6333333333333333,5.768320995793772
w812d061,Hands,2.0,1.0,0.0,6,723.0,1.0,2.0,0.6333333333333333,6.583409222158765
w812d061,Water,3.0,6.0,1.0,6,335.0,0.0,1.0,0.6333333333333333,5.814130531825066
w812d061,Leaves,6.0,2.0,1.0,6,728.0,1.0,2.0,0.6333333333333333,6.590301048196686
w812d061,Sweet Foods,4.0,1.0,2.0,6,328.0,1.0,1.0,0.6333333333333333,5.793013608384144
w812d061,Grass,3.0,4.0,0.0,6,2371.0,0.0,1.0,0.6333333333333333,7.771067086065406
w812d061,Wild Animals,4.0,3.0,0.0,6,578.0,1.0,2.0,0.6333333333333333,6.359573868672378
wf9347d8,Dessert,1.0,1.0,1.0,13,4411.0,1.0,1.0,0.9333333333333333,8.39185670010494
wf9347d8,Balls,3.0,3.0,1.0,13,2857.0,0.0,2.0,0.9333333333333333,7.957527402230773
wf9347d8,Produce ,6.0,0.0,4.0,13,4090.0,1.0,1.0,0.9333333333333333,8.316300249036848
wf9347d8,Sweet Foods,4.0,1.0,4.0,13,2723.0,1.0,1.0,0.9333333333333333,7.909489492673759
wf9347d8,Hands,2.0,0.0,2.0,13,3049.0,0.0,1.0,0.9333333333333333,8.022568946988255
wf9347d8,Things That Fly,4.0,4.0,4.0,13,4454.0,1.0,2.0,0.9333333333333333,8.401557847817314
wf9347d8,Sports Court,2.0,2.0,0.0,13,4830.0,1.0,1.0,0.9333333333333333,8.482601746646619
wf9347d8,Vegetables,3.0,3.0,1.0,13,2062.0,1.0,1.0,0.9333333333333333,7.631431664576906
wf9347d8,Leaves,6.0,5.0,6.0,13,441.0,0.0,1.0,0.9333333333333333,6.089044875446846
wf9347d8,Sky,4.0,4.0,4.0,13,2855.0,0.0,1.0,0.9333333333333333,7.956827122090111
wf9347d8,Things In Bowls,4.0,4.0,2.0,13,2927.0,1.0,1.0,0.9333333333333333,7.9817332866918855
wf9347d8,Indoor Scenes,9.0,7.0,4.0,13,2184.0,1.0,1.0,0.9333333333333333,7.688913336864796
wf9347d8,Beach,2.0,1.0,1.0,13,928.0,1.0,2.0,0.9333333333333333,6.833031732786201
wf9347d8,Clouds,2.0,2.0,2.0,13,1779.0,0.0,1.0,0.9333333333333333,7.483806687665835
wf9347d8,Foods,7.0,5.0,5.0,13,3256.0,1.0,1.0,0.9333333333333333,8.08825472712243
wf9347d8,Fruit,3.0,3.0,3.0,13,3506.0,1.0,1.0,0.9333333333333333,8.16223106548118
wf9347d8,Appliances,1.0,1.0,1.0,13,2842.0,1.0,2.0,0.9333333333333333,7.952263308657046
wf9347d8,Things With Wheels,2.0,2.0,2.0,13,2199.0,1.0,1.0,0.9333333333333333,7.695757990554761
wf9347d8,Insects,1.0,1.0,1.0,13,1993.0,1.0,2.0,0.9333333333333333,7.597396320212795
wf9347d8,Outdoor Scenes,12.0,7.0,9.0,13,2899.0,1.0,2.0,0.9333333333333333,7.972121128921655
wf9347d8,Animals,7.0,6.0,4.0,13,1435.0,0.0,1.0,0.9333333333333333,7.268920128193722
wf9347d8,Water,3.0,2.0,1.0,13,3155.0,0.0,1.0,0.9333333333333333,8.056743774975313
wf9347d8,Mammals,3.0,3.0,1.0,13,1164.0,1.0,1.0,0.9333333333333333,7.059617628291383
wf9347d8,Vehicles,3.0,1.0,2.0,13,1530.0,1.0,1.0,0.9333333333333333,7.333023014386481
wf9347d8,Birds,3.0,3.0,2.0,13,591.0,1.0,2.0,0.9333333333333333,6.3818160174060985
wf9347d8,Wild Animals,4.0,3.0,3.0,13,3966.0,1.0,2.0,0.9333333333333333,8.285513309079741
wf9347d8,Pets,2.0,2.0,0.0,13,744.0,1.0,1.0,0.9333333333333333,6.612041034833092
wf9347d8,Objects,7.0,2.0,4.0,13,3038.0,0.0,2.0,0.9333333333333333,8.018954683155718
wf9347d8,Grass,3.0,1.0,2.0,13,2396.0,0.0,1.0,0.9333333333333333,7.78155595923534
wf9347d8,Berries,2.0,2.0,2.0,13,1311.0,1.0,1.0,0.9333333333333333,7.1785454837637
w5624f17,Vegetables,3.0,3.0,1.0,15,5758.0,1.0,1.0,0.9333333333333333,8.65834547117212
w5624f17,Sky,4.0,3.0,3.0,15,2467.0,0.0,1.0,0.9333333333333333,7.810758116529357
w5624f17,Beach,2.0,2.0,1.0,15,2039.0,1.0,2.0,0.9333333333333333,7.620214770574455
w5624f17,Grass,3.0,3.0,1.0,15,4545.0,0.0,1.0,0.9333333333333333,8.421783006611578
w5624f17,Indoor Scenes,9.0,9.0,8.0,15,4470.0,1.0,1.0,0.9333333333333333,8.405143687607614
w5624f17,Clouds,2.0,1.0,1.0,15,4457.0,1.0,2.0,0.9333333333333333,8.402231172946555
w5624f17,Birds,3.0,3.0,1.0,15,2082.0,1.0,2.0,0.9333333333333333,7.641084249174914
w5624f17,Outdoor Scenes,12.0,12.0,7.0,15,3219.0,1.0,2.0,0.9333333333333333,8.076826031298808
w5624f17,Produce ,6.0,6.0,4.0,15,967.0,1.0,1.0,0.9333333333333333,6.874198495453294
w5624f17,Appliances,1.0,1.0,1.0,15,1995.0,1.0,2.0,0.9333333333333333,7.598399329323964
w5624f17,Wild Animals,4.0,4.0,2.0,15,806.0,1.0,2.0,0.9333333333333333,6.692083742506628
w5624f17,Dessert,1.0,1.0,0.0,15,252.0,1.0,1.0,0.9333333333333333,5.529429087511423
w5624f17,Things That Fly,4.0,4.0,3.0,15,2558.0,1.0,2.0,0.9333333333333333,7.846980982138788
w5624f17,Vehicles,3.0,3.0,3.0,15,4318.0,1.0,1.0,0.9333333333333333,8.370547611074752
w5624f17,Sweet Foods,4.0,4.0,3.0,15,2686.0,1.0,1.0,0.9333333333333333,7.895808377083183
w5624f17,Things In Bowls,4.0,4.0,3.0,15,3831.0,1.0,1.0,0.9333333333333333,8.25088114470065
w5624f17,Water,3.0,3.0,2.0,15,3779.0,1.0,2.0,0.9333333333333333,8.237214703349489
w5624f17,Balls,3.0,3.0,3.0,15,2508.0,1.0,1.0,0.9333333333333333,7.827240901752812
w5624f17,Things With Wheels,2.0,2.0,2.0,15,4015.0,1.0,1.0,0.9333333333333333,8.297792626380861
w5624f17,Hands,2.0,2.0,2.0,15,6087.0,1.0,2.0,0.9333333333333333,8.713910628493924
w5624f17,Animals,7.0,7.0,4.0,15,3536.0,1.0,2.0,0.9333333333333333,8.170751423757535
w5624f17,Berries,2.0,2.0,2.0,15,1007.0,1.0,1.0,0.9333333333333333,6.914730892718563
w5624f17,Fruit,3.0,3.0,3.0,15,2446.0,1.0,1.0,0.9333333333333333,7.802209316247118
w5624f17,Pets,2.0,2.0,2.0,15,2730.0,1.0,1.0,0.9333333333333333,7.912056888179006
