,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,n_considered,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered,recalled_mem_value,considered_value,considered_mem_value,considered_recalled_mem_value
1227,1943,wc04c93a,Animal,1.0,4079.0,0,6,1,choice,2,2,-1,3.0,5,5,1,1,7.0,-2,3.0,7.0
1228,1944,wc04c93a,Green,1.0,4515.0,1,1,2,choice,2,2,6,4.0,6,6,2,2,4.0,12,4.0,4.0
1229,1945,wc04c93a,Blue,0.0,4073.0,0,2,2,choice,3,3,4,3.0,6,6,3,3,3.0,8,3.0,3.0
1230,1946,wc04c93a,Animal,1.0,5987.0,1,3,2,choice,1,1,6,6.0,6,6,1,1,6.0,12,6.0,6.0
1231,1947,wc04c93a,Scene,0.0,2796.0,1,4,2,choice,3,3,-2,-4.0,6,6,3,3,-4.0,-1,-4.0,-4.0
1232,1948,wc04c93a,Object,1.0,3727.0,1,5,2,choice,2,2,3,1.0,6,6,2,2,1.0,6,1.0,1.0
1233,1951,wc04c93a,Yellow,0.0,5558.0,0,2,3,choice,2,1,2,-1.0,3,3,1,1,-4.0,-4,-4.0,-4.0
1234,1952,wc04c93a,Red,1.0,3928.0,1,3,3,choice,3,2,2,7.0,3,3,1,1,4.0,13,12.0,4.0
1235,1953,wc04c93a,Blue,0.0,2103.0,1,4,3,choice,1,4,-6,-8.0,3,3,1,2,-8.0,-12,-8.0,-8.0
1236,1954,wc04c93a,Scene,1.0,3895.0,1,5,3,choice,2,3,6,4.0,3,3,1,1,-4.0,12,4.0,-4.0
1237,1955,wc04c93a,Food,0.0,4123.0,0,6,3,choice,3,2,1,-1.0,3,3,2,2,-4.0,-6,-4.0,-4.0
1238,1956,wc04c93a,Red,1.0,4543.0,1,1,4,choice,1,2,7,4.0,5,5,1,2,4.0,14,4.0,4.0
1239,1958,wc04c93a,Animal,1.0,3460.0,1,3,4,choice,3,3,3,0.0,5,5,3,3,0.0,1,0.0,0.0
1240,1959,wc04c93a,Blue,0.0,3279.0,1,4,4,choice,2,1,-8,-12.0,5,5,2,2,-12.0,-18,-8.0,-8.0
1241,1960,wc04c93a,Scene,0.0,3199.0,1,5,4,choice,2,2,-3,-8.0,5,5,2,2,-8.0,-8,-4.0,-4.0
1242,1961,wc04c93a,Green,0.0,3290.0,1,6,4,choice,3,1,-2,6.0,5,5,2,2,0.0,-3,-4.0,-4.0
1243,1962,wc04c93a,Red,0.0,2994.0,1,1,5,choice,3,2,-2,-14.0,4,4,1,1,-3.0,6,-9.0,-3.0
1244,1964,wc04c93a,Object,1.0,3639.0,1,3,5,choice,3,2,2,5.0,4,4,2,2,10.0,11,10.0,10.0
1245,1965,wc04c93a,Animal,0.0,2793.0,0,4,5,choice,2,2,1,-11.0,4,4,2,3,-11.0,2,-11.0,-11.0
1246,1967,wc04c93a,Yellow,0.0,1745.0,1,6,5,choice,2,2,-4,-2.0,4,4,2,2,-2.0,-8,-2.0,-2.0
1247,1969,w4160090,Yellow,0.0,7308.0,0,2,1,choice,3,2,3,-5.0,2,2,1,1,-3.0,7,1.0,-3.0
1248,1970,w4160090,Animal,1.0,1283.0,1,3,1,choice,2,1,2,13.0,2,2,1,2,9.0,11,9.0,9.0
1249,1971,w4160090,Green,1.0,1286.0,1,4,1,choice,2,1,4,6.0,2,2,1,1,9.0,18,9.0,9.0
1250,1972,w4160090,Scene,1.0,4650.0,1,5,1,choice,1,4,4,-3.0,2,2,1,1,-3.0,8,-3.0,-3.0
1251,1974,w4160090,Blue,0.0,4196.0,1,1,2,choice,3,3,-6,-3.0,5,5,3,3,-3.0,-12,-3.0,-3.0
1252,1976,w4160090,Red,1.0,3339.0,0,3,2,choice,2,2,-2,-12.0,5,5,1,1,-6.0,-8,-12.0,-6.0
1253,1977,w4160090,Food,0.0,4062.0,1,4,2,choice,1,1,-7,-6.0,5,5,1,1,-6.0,-14,-6.0,-6.0
1254,1978,w4160090,Object,1.0,4745.0,1,5,2,choice,2,2,3,3.0,5,5,2,2,3.0,6,3.0,3.0
1255,1979,w4160090,Scene,1.0,2038.0,1,6,2,choice,3,3,1,-8.0,5,5,2,2,-2.0,-7,-2.0,-2.0
1256,1980,w4160090,Animal,1.0,4745.0,0,1,3,choice,3,2,-3,-6.0,3,3,2,2,0.0,2,0.0,0.0
1257,1983,w4160090,Object,1.0,1725.0,1,4,3,choice,1,1,8,8.0,3,3,1,1,8.0,16,8.0,8.0
1258,1984,w4160090,Green,1.0,805.0,1,5,3,choice,3,2,5,7.0,3,3,2,2,14.0,28,14.0,14.0
1259,1985,w4160090,Red,0.0,1480.0,1,6,3,choice,2,1,-4,-2.0,3,3,1,2,-6.0,-10,-6.0,-6.0
1260,1986,w4160090,Blue,0.0,6291.0,1,1,4,choice,3,2,-3,21.0,4,4,2,2,13.0,6,13.0,13.0
1261,1987,w4160090,Yellow,0.0,3471.0,1,2,4,choice,2,1,-8,-14.0,4,4,1,2,-8.0,-9,-8.0,-8.0
1262,1988,w4160090,Animal,1.0,659.0,1,3,4,choice,3,2,2,-5.0,4,4,3,3,-5.0,13,3.0,3.0
1263,1989,w4160090,Scene,0.0,3095.0,1,4,4,choice,1,1,-5,4.0,4,4,1,2,4.0,-10,4.0,4.0
1264,1990,w4160090,Red,0.0,2420.0,0,5,4,choice,1,1,3,-6.0,4,4,1,1,-6.0,6,-6.0,-6.0
1265,1993,w4160090,Object,1.0,1355.0,0,2,5,choice,3,1,-2,-1.0,3,3,1,2,9.0,18,9.0,9.0
1266,1994,w4160090,Red,0.0,1102.0,1,3,5,choice,3,1,-1,-4.0,3,3,2,3,2.0,-4,-2.0,-2.0
1267,1996,w4160090,Scene,0.0,2243.0,0,5,5,choice,2,2,6,-9.0,3,3,1,2,-2.0,-4,-2.0,-2.0
1268,1997,w4160090,Green,1.0,2139.0,1,6,5,choice,1,1,9,9.0,3,3,1,1,9.0,18,9.0,9.0
1269,1999,w5305891,Scene,0.0,3126.0,1,2,1,choice,2,2,-5,-5.0,3,3,2,3,-5.0,2,3.0,1.0
1270,2001,w5305891,Blue,1.0,2356.0,0,4,1,choice,2,3,-1,3.0,3,3,1,1,1.0,-4,3.0,1.0
1271,2002,w5305891,Yellow,0.0,2138.0,1,5,1,choice,1,2,-4,-3.0,3,3,1,2,-3.0,-8,-3.0,-3.0
1272,2003,w5305891,Object,1.0,3589.0,0,6,1,choice,3,2,-1,4.0,3,3,1,2,-3.0,-9,-1.0,-3.0
1273,2004,w5305891,Blue,0.0,3477.0,1,1,2,choice,3,3,-6,-6.0,4,4,3,3,-6.0,-4,-6.0,-6.0
1274,2006,w5305891,Object,0.0,5603.0,1,3,2,choice,1,2,-7,-7.0,4,4,1,2,-7.0,-14,-7.0,-7.0
1275,2007,w5305891,Scene,1.0,1124.0,1,4,2,choice,2,1,3,5.0,4,4,2,2,5.0,18,9.0,9.0
1276,2010,w5305891,Scene,0.0,3556.0,1,1,3,choice,2,2,-1,-7.0,6,6,2,2,-7.0,-2,-7.0,-7.0
1277,2011,w5305891,Blue,1.0,2711.0,0,2,3,choice,1,2,-6,-6.0,6,6,1,1,-6.0,-6,-6.0,-6.0
1278,2012,w5305891,Green,1.0,1967.0,1,3,3,choice,2,2,5,6.0,6,6,2,2,6.0,10,6.0,6.0
1279,2013,w5305891,Animal,1.0,3470.0,0,4,3,choice,3,2,-5,12.0,6,6,3,3,12.0,-4,18.0,18.0
1280,2015,w5305891,Yellow,1.0,3645.0,1,6,3,choice,3,2,2,8.0,6,6,3,3,8.0,-10,5.0,5.0
1281,2016,w5305891,Object,1.0,5888.0,1,1,4,choice,3,1,4,4.0,2,2,2,2,7.0,16,9.0,9.0
1282,2021,w5305891,Yellow,1.0,5109.0,1,6,4,choice,2,2,2,9.0,2,2,1,2,9.0,4,9.0,9.0
1283,2023,w5305891,Animal,0.0,1919.0,0,2,5,choice,2,1,3,15.0,1,1,1,2,9.0,9,9.0,9.0
1284,2028,w39cea38,Blue,0.0,2149.0,1,1,1,choice,2,4,-4,-6.0,3,3,1,2,-3.0,-9,-6.0,-3.0
1285,2030,w39cea38,Animal,0.0,4085.0,1,3,1,choice,2,3,-5,-1.0,3,3,1,2,2.0,-11,2.0,2.0
1286,2031,w39cea38,Object,0.0,2261.0,1,4,1,choice,3,3,-2,2.0,3,3,2,3,0.0,-11,0.0,0.0
1287,2033,w39cea38,Yellow,1.0,1370.0,0,6,1,choice,3,4,-1,9.0,3,3,2,2,5.0,-2,9.0,5.0
1288,2034,w39cea38,Red,0.0,2181.0,1,1,2,choice,3,4,-2,-2.0,3,3,2,3,0.0,0,0.0,0.0
1289,2035,w39cea38,Scene,1.0,3782.0,1,2,2,choice,2,2,4,0.0,3,3,1,1,5.0,18,5.0,5.0
1290,2037,w39cea38,Green,0.0,1976.0,0,4,2,choice,1,4,6,-2.0,3,3,1,1,-2.0,12,-2.0,-2.0
1291,2039,w39cea38,Food,1.0,2215.0,1,6,2,choice,3,4,2,-4.0,3,3,2,2,-7.0,4,-4.0,-7.0
1292,2042,w39cea38,Green,1.0,1304.0,1,3,3,choice,3,4,3,1.0,2,2,2,3,-2.0,0,1.0,-2.0
1293,2043,w39cea38,Scene,1.0,1591.0,1,4,3,choice,1,3,4,0.0,2,2,1,2,0.0,8,0.0,0.0
1294,2047,w39cea38,Yellow,1.0,756.0,1,2,4,choice,3,2,3,9.0,3,3,2,3,7.0,-8,7.0,5.0
1295,2048,w39cea38,Animal,1.0,2926.0,0,3,4,choice,3,3,-1,-6.0,3,3,1,2,2.0,-4,-3.0,2.0
1296,2049,w39cea38,Scene,0.0,3507.0,0,4,4,choice,2,4,1,2.0,3,3,2,2,2.0,-6,2.0,2.0
1297,2050,w39cea38,Red,1.0,734.0,1,5,4,choice,2,3,6,-8.0,3,3,1,1,-3.0,12,-3.0,2.0
1298,2052,w39cea38,Food,1.0,1680.0,1,1,5,choice,2,3,3,6.0,2,2,1,2,1.0,2,6.0,1.0
1299,2055,w39cea38,Blue,0.0,572.0,0,4,5,choice,2,4,1,4.0,2,2,1,1,1.0,2,4.0,1.0
1300,2056,w39cea38,Yellow,1.0,1090.0,0,5,5,choice,1,4,-8,-2.0,2,2,1,3,-2.0,-16,-2.0,-2.0
1301,2057,w39cea38,Scene,1.0,1371.0,1,6,5,choice,3,4,1,3.0,2,2,1,2,-2.0,-5,3.0,-2.0
1302,2082,wbaa44ea,Animal,1.0,3574.0,1,1,1,choice,1,2,4,4.0,5,5,1,1,4.0,12,4.0,4.0
1303,2084,wbaa44ea,Object,1.0,1396.0,0,3,1,choice,3,3,-1,3.0,5,5,2,3,2.0,4,2.0,2.0
1304,2085,wbaa44ea,Green,1.0,1857.0,1,4,1,choice,3,2,3,3.0,5,5,3,3,3.0,2,-4.0,-4.0
1305,2086,wbaa44ea,Yellow,0.0,4015.0,1,5,1,choice,2,6,-2,4.0,5,5,1,1,3.0,2,1.0,1.0
1306,2087,wbaa44ea,Food,0.0,1274.0,1,6,1,choice,2,2,-7,-5.0,5,5,2,2,-5.0,-22,-5.0,-5.0
1307,2088,wbaa44ea,Food,0.0,5066.0,1,1,2,choice,3,3,-1,-1.0,5,5,3,3,-1.0,-2,-1.0,-1.0
1308,2089,wbaa44ea,Animal,1.0,4015.0,1,2,2,choice,1,1,7,7.0,5,5,1,1,7.0,14,7.0,7.0
1309,2090,wbaa44ea,Blue,0.0,3563.0,0,3,2,choice,3,3,3,3.0,5,5,3,3,3.0,15,3.0,3.0
1310,2092,wbaa44ea,Red,0.0,1429.0,1,5,2,choice,1,1,-2,-2.0,5,5,1,1,-2.0,-4,-2.0,-2.0
1311,2093,wbaa44ea,Yellow,0.0,4372.0,1,6,2,choice,2,2,-3,-2.0,5,5,1,1,-4.0,-6,-2.0,-4.0
1312,2094,wbaa44ea,Food,0.0,4229.0,1,1,3,choice,3,3,-4,-2.0,5,5,2,2,3.0,-8,-2.0,3.0
1313,2095,wbaa44ea,Scene,1.0,3753.0,1,2,3,choice,1,1,8,9.0,5,5,1,1,9.0,16,9.0,9.0
1314,2096,wbaa44ea,Object,0.0,5400.0,1,3,3,choice,2,2,-4,-3.0,5,5,2,2,-3.0,-3,-3.0,-3.0
1315,2097,wbaa44ea,Green,1.0,4886.0,0,4,3,choice,3,2,-3,-1.0,5,5,3,3,-1.0,-1,3.0,3.0
1316,2098,wbaa44ea,Red,1.0,4388.0,1,5,3,choice,1,1,9,9.0,5,5,1,1,9.0,18,9.0,9.0
1317,2099,wbaa44ea,Blue,,,0,6,3,choice,2,2,-6,-4.0,5,5,1,1,1.0,-12,-4.0,1.0
1318,2100,wbaa44ea,Animal,0.0,4392.0,1,1,4,choice,3,2,-1,1.0,5,5,2,2,5.0,2,5.0,9.0
1319,2101,wbaa44ea,Red,0.0,3147.0,1,2,4,choice,3,3,-2,0.0,5,5,2,2,4.0,-4,0.0,4.0
1320,2102,wbaa44ea,Object,1.0,4400.0,1,3,4,choice,1,1,7,7.0,5,5,1,1,7.0,14,7.0,7.0
1321,2103,wbaa44ea,Yellow,1.0,1679.0,1,4,4,choice,2,2,4,3.0,5,5,2,2,3.0,12,3.0,3.0
1322,2104,wbaa44ea,Scene,1.0,4056.0,1,5,4,choice,2,2,5,4.0,5,5,2,2,4.0,10,4.0,4.0
1323,2105,wbaa44ea,Green,1.0,2190.0,1,6,4,choice,1,1,9,9.0,5,5,1,1,9.0,18,9.0,9.0
1324,2106,wbaa44ea,Yellow,1.0,5442.0,1,1,5,choice,2,2,2,0.0,5,5,1,1,-2.0,4,0.0,-2.0
1325,2107,wbaa44ea,Object,1.0,5793.0,1,2,5,choice,2,2,5,5.0,5,5,2,2,5.0,3,5.0,5.0
1326,2108,wbaa44ea,Animal,1.0,4019.0,1,3,5,choice,3,3,3,1.0,5,5,2,2,-1.0,6,1.0,-1.0
1327,2109,wbaa44ea,Scene,0.0,2023.0,1,4,5,choice,1,1,-8,-8.0,5,5,1,1,-8.0,-16,-8.0,-8.0
1328,2110,wbaa44ea,Blue,1.0,3625.0,0,5,5,choice,1,1,-6,-5.0,5,5,1,1,-5.0,-12,-5.0,-5.0
1329,2111,wbaa44ea,Red,1.0,4432.0,1,6,5,choice,3,2,4,3.0,5,5,3,3,3.0,1,-4.0,-4.0
1330,2112,wdfbc43e,Animal,,,0,1,1,choice,3,4,1,1.0,6,6,3,3,1.0,2,1.0,1.0
1331,2113,wdfbc43e,Food,0.0,3500.0,1,2,1,choice,2,4,-4,-4.0,6,6,2,2,-4.0,-8,-4.0,-4.0
1332,2114,wdfbc43e,Object,0.0,3363.0,1,3,1,choice,1,4,-8,-8.0,6,6,1,1,-8.0,-16,-8.0,-8.0
1333,2115,wdfbc43e,Red,0.0,3812.0,1,4,1,choice,1,4,-7,-7.0,6,6,1,1,-7.0,-14,-7.0,-7.0
1334,2116,wdfbc43e,Blue,1.0,5282.0,1,5,1,choice,3,4,3,3.0,6,6,3,3,3.0,6,3.0,3.0
1335,2117,wdfbc43e,Green,0.0,3255.0,1,6,1,choice,2,4,-7,-7.0,6,6,2,2,-7.0,-14,-7.0,-7.0
1336,2118,wdfbc43e,Red,0.0,2134.0,0,1,2,choice,3,3,4,-11.0,5,5,2,2,-4.0,8,-11.0,-4.0
1337,2119,wdfbc43e,Object,0.0,6651.0,1,2,2,choice,3,4,-3,-18.0,5,5,2,2,-11.0,-6,-18.0,-11.0
1338,2120,wdfbc43e,Scene,0.0,3233.0,1,3,2,choice,2,2,-3,-3.0,5,5,2,2,-3.0,-6,-3.0,-3.0
1339,2121,wdfbc43e,Yellow,0.0,3258.0,1,4,2,choice,1,1,-4,-4.0,5,5,1,1,-4.0,-8,-4.0,-4.0
1340,2122,wdfbc43e,Blue,0.0,5969.0,1,5,2,choice,2,4,-1,-1.0,5,5,2,2,-1.0,-2,-1.0,-1.0
1341,2123,wdfbc43e,Animal,1.0,6033.0,1,6,2,choice,1,4,5,5.0,5,5,1,1,5.0,10,5.0,5.0
1342,2124,wdfbc43e,Food,1.0,3649.0,1,1,3,choice,1,2,5,5.0,6,6,1,1,5.0,10,5.0,5.0
1343,2125,wdfbc43e,Scene,1.0,4245.0,1,2,3,choice,2,3,7,7.0,6,6,2,2,7.0,14,7.0,7.0
1344,2126,wdfbc43e,Red,1.0,3562.0,1,3,3,choice,2,2,6,2.0,6,6,2,2,2.0,12,2.0,2.0
1345,2127,wdfbc43e,Green,0.0,4162.0,1,4,3,choice,3,3,-1,-3.0,6,6,3,3,-3.0,-2,-3.0,-3.0
1346,2128,wdfbc43e,Yellow,1.0,2857.0,1,5,3,choice,1,2,6,6.0,6,6,1,1,6.0,12,6.0,6.0
1347,2129,wdfbc43e,Object,0.0,1966.0,1,6,3,choice,3,3,-1,-7.0,6,6,3,3,-7.0,-2,-7.0,-7.0
1348,2130,wdfbc43e,Red,1.0,2026.0,1,1,4,choice,1,1,3,3.0,6,6,1,1,3.0,6,3.0,3.0
1349,2131,wdfbc43e,Scene,0.0,2892.0,1,2,4,choice,1,1,-4,-5.0,6,6,1,1,-5.0,-8,-5.0,-5.0
1350,2132,wdfbc43e,Animal,1.0,4519.0,1,3,4,choice,2,2,6,3.0,6,6,2,2,3.0,14,5.0,5.0
1351,2133,wdfbc43e,Yellow,0.0,2889.0,1,4,4,choice,3,3,-3,-7.0,6,6,3,3,-7.0,-6,-7.0,-7.0
1352,2134,wdfbc43e,Food,1.0,1909.0,1,5,4,choice,3,3,2,2.0,6,6,3,3,2.0,4,2.0,2.0
1353,2135,wdfbc43e,Blue,1.0,1420.0,1,6,4,choice,2,2,4,4.0,6,6,2,2,4.0,10,4.0,4.0
1354,2136,wdfbc43e,Blue,0.0,1695.0,1,1,5,choice,1,1,-9,-9.0,6,6,1,1,-9.0,-18,-9.0,-9.0
1355,2137,wdfbc43e,Yellow,0.0,1500.0,0,2,5,choice,3,3,1,-6.0,6,6,3,3,-6.0,-1,-6.0,-6.0
1356,2138,wdfbc43e,Food,1.0,3830.0,0,3,5,choice,1,1,-6,-6.0,6,6,1,1,-6.0,-12,-6.0,-6.0
1357,2139,wdfbc43e,Scene,0.0,1756.0,0,4,5,choice,3,2,1,-6.0,6,6,3,3,-6.0,-1,-1.0,-1.0
1358,2140,wdfbc43e,Green,1.0,2354.0,1,5,5,choice,2,2,6,7.0,6,6,2,2,7.0,12,7.0,7.0
1359,2141,wdfbc43e,Animal,1.0,2776.0,1,6,5,choice,2,2,3,4.0,6,6,2,2,4.0,6,4.0,4.0
1360,2144,w55e643e,Scene,,,0,3,1,choice,1,2,9,-9.0,2,2,1,2,-9.0,18,-9.0,-9.0
1361,2147,w55e643e,Red,,,0,6,1,choice,3,3,-2,-17.0,2,2,2,3,-14.0,0,-17.0,-14.0
1362,2148,w55e643e,Object,,,0,1,2,choice,3,3,-2,-6.0,4,4,3,3,-6.0,-4,-6.0,-6.0
1363,2149,w55e643e,Red,,,0,2,2,choice,1,2,6,8.0,4,4,1,2,8.0,12,8.0,8.0
1364,2151,w55e643e,Green,,,0,4,2,choice,3,2,-2,-13.0,4,4,1,1,-6.0,-22,-5.0,-6.0
1365,2152,w55e643e,Food,,,0,5,2,choice,2,2,-7,2.0,4,4,1,1,1.0,-14,2.0,1.0
1366,2153,w55e643e,Blue,,,0,6,2,choice,2,2,-4,-7.0,4,4,2,2,-7.0,-8,-7.0,-7.0
1367,2154,w55e643e,Animal,0.0,2022.0,1,1,3,choice,2,3,-1,-4.0,4,4,1,1,-5.0,-2,-4.0,-5.0
1368,2155,w55e643e,Food,1.0,2734.0,1,2,3,choice,3,2,6,18.0,4,4,3,3,18.0,5,9.0,9.0
1369,2156,w55e643e,Yellow,0.0,1044.0,1,3,3,choice,3,2,-2,0.0,4,4,2,2,3.0,8,3.0,3.0
1370,2158,w55e643e,Blue,0.0,2534.0,1,5,3,choice,2,2,-6,2.0,4,4,1,1,1.0,-12,2.0,1.0
1371,2159,w55e643e,Red,1.0,1169.0,1,6,3,choice,1,2,7,9.0,4,4,1,1,9.0,7,9.0,9.0
1372,2161,w715d917,Food,0.0,1156.0,1,2,1,choice,3,4,-1,-6.0,1,1,1,2,-3.0,-2,-6.0,-3.0
1373,2165,w715d917,Yellow,0.0,1784.0,1,6,1,choice,2,3,-2,0.0,1,1,1,1,-3.0,-5,0.0,-3.0
1374,2168,w715d917,Object,1.0,1119.0,0,3,2,choice,3,1,-1,8.0,3,3,1,1,9.0,9,9.0,9.0
1375,2169,w715d917,Red,0.0,1548.0,1,4,2,choice,3,1,-5,4.0,3,3,2,2,2.0,-4,-3.0,-3.0
1376,2170,w715d917,Scene,0.0,2946.0,1,5,2,choice,2,1,-4,1.0,3,3,1,1,-3.0,-12,-3.0,-3.0
1377,2171,w715d917,Food,1.0,3799.0,1,6,2,choice,1,1,8,5.0,3,3,1,1,5.0,8,5.0,5.0
1378,2173,w715d917,Green,1.0,2176.0,0,2,3,choice,3,1,-2,11.0,4,4,2,2,9.0,13,7.0,7.0
1379,2174,w715d917,Animal,1.0,1461.0,1,3,3,choice,2,1,2,0.0,4,4,1,1,7.0,16,7.0,7.0
1380,2175,w715d917,Food,1.0,1682.0,1,4,3,choice,3,1,2,14.0,4,4,2,2,12.0,8,6.0,6.0
1381,2176,w715d917,Object,1.0,7452.0,0,5,3,choice,1,1,-3,2.0,4,4,1,1,2.0,-3,2.0,2.0
1382,2177,w715d917,Blue,1.0,1517.0,1,6,3,choice,1,1,4,6.0,4,4,1,1,6.0,8,6.0,6.0
1383,2178,w715d917,Animal,1.0,5573.0,0,1,4,choice,3,3,-5,-10.0,6,6,3,3,-10.0,-10,-10.0,-10.0
1384,2179,w715d917,Yellow,1.0,2032.0,1,2,4,choice,2,2,4,-2.0,6,6,2,2,-2.0,8,-2.0,-2.0
1385,2180,w715d917,Blue,,,0,3,4,choice,3,3,1,4.0,6,6,3,3,4.0,2,4.0,4.0
1386,2181,w715d917,Red,1.0,6651.0,0,4,4,choice,1,1,-8,-7.0,6,6,1,1,-7.0,-16,-7.0,-7.0
1387,2182,w715d917,Scene,1.0,3629.0,1,5,4,choice,1,1,4,5.0,6,6,1,1,5.0,8,5.0,5.0
1388,2183,w715d917,Object,0.0,2515.0,1,6,4,choice,2,2,-2,0.0,6,6,2,2,0.0,-4,0.0,0.0
1389,2184,w715d917,Blue,0.0,6000.0,1,1,5,choice,3,1,-2,-3.0,5,5,2,2,-3.0,-3,-5.0,-5.0
1390,2185,w715d917,Scene,1.0,1268.0,0,2,5,choice,3,3,-2,1.0,5,5,3,3,1.0,2,1.0,1.0
1391,2186,w715d917,Green,1.0,887.0,1,3,5,choice,1,1,9,9.0,5,5,1,1,9.0,18,9.0,9.0
1392,2187,w715d917,Animal,1.0,1044.0,1,4,5,choice,1,2,7,2.0,5,5,1,1,2.0,7,2.0,2.0
1393,2188,w715d917,Object,0.0,3853.0,1,5,5,choice,2,1,-3,2.0,5,5,1,1,2.0,2,2.0,2.0
1394,2189,w715d917,Red,0.0,2458.0,1,6,5,choice,2,1,-5,-1.0,5,5,2,2,-1.0,-4,2.0,2.0
1395,2190,wa913679,Red,1.0,3480.0,1,1,1,choice,1,1,4,4.0,5,5,1,1,4.0,4,4.0,4.0
1396,2191,wa913679,Blue,0.0,3158.0,1,2,1,choice,3,2,-1,2.0,5,5,2,2,-1.0,2,-1.0,-1.0
1397,2192,wa913679,Scene,0.0,3593.0,0,3,1,choice,3,2,3,-13.0,5,5,3,3,-13.0,2,-17.0,-17.0
1398,2193,wa913679,Animal,1.0,3551.0,1,4,1,choice,2,1,1,6.0,5,5,1,1,3.0,6,3.0,3.0
1399,2194,wa913679,Yellow,0.0,3133.0,1,5,1,choice,2,2,-6,-6.0,5,5,2,2,-6.0,-12,-6.0,-6.0
1400,2195,wa913679,Food,1.0,3360.0,0,6,1,choice,1,1,-7,7.0,5,5,1,1,7.0,-14,7.0,7.0
1401,2196,wa913679,Green,1.0,2403.0,1,1,2,choice,1,1,3,4.0,6,6,1,1,4.0,6,4.0,4.0
1402,2197,wa913679,Red,0.0,4749.0,1,2,2,choice,3,2,-4,-8.0,6,6,3,3,-8.0,-2,-2.0,-2.0
1403,2198,wa913679,Yellow,1.0,1969.0,0,3,2,choice,2,2,-1,-2.0,6,6,2,2,-2.0,-2,-2.0,-2.0
1404,2199,wa913679,Animal,1.0,2957.0,1,4,2,choice,3,3,1,1.0,6,6,3,3,1.0,8,1.0,1.0
1405,2200,wa913679,Object,0.0,6040.0,0,5,2,choice,2,2,4,-14.0,6,6,2,2,-14.0,8,-14.0,-14.0
1406,2201,wa913679,Food,1.0,7450.0,0,6,2,choice,1,1,-7,7.0,6,6,1,1,7.0,-14,7.0,7.0
1407,2202,wa913679,Red,0.0,2176.0,1,1,3,choice,1,2,-7,-9.0,4,4,1,1,-9.0,-14,-9.0,-9.0
1408,2203,wa913679,Green,1.0,6057.0,1,2,3,choice,2,2,4,0.0,4,4,2,2,0.0,8,0.0,0.0
1409,2205,wa913679,Object,0.0,2123.0,0,4,3,choice,2,2,1,-10.0,4,4,2,2,-10.0,-3,-4.0,-4.0
1410,2206,wa913679,Blue,1.0,738.0,1,5,3,choice,3,3,1,7.0,4,4,1,1,-6.0,-3,7.0,-6.0
1411,2207,wa913679,Food,0.0,2927.0,1,6,3,choice,3,3,-5,2.0,4,4,2,2,-5.0,-10,2.0,-5.0
1412,2208,wa913679,Food,0.0,1709.0,1,1,4,choice,2,3,-4,-4.0,4,4,1,2,-8.0,-8,-4.0,-8.0
1413,2209,wa913679,Blue,0.0,6286.0,1,2,4,choice,1,2,-2,-2.0,4,4,1,2,-2.0,-4,-2.0,-2.0
1414,2210,wa913679,Green,0.0,2603.0,1,3,4,choice,2,2,-2,-2.0,4,4,1,1,-6.0,-4,-2.0,-6.0
1415,2211,wa913679,Scene,0.0,1010.0,1,4,4,choice,3,3,-1,-1.0,4,4,3,3,-1.0,-2,-1.0,-1.0
1416,2213,wa913679,Yellow,0.0,1802.0,0,6,4,choice,3,2,2,2.0,4,4,2,2,-1.0,1,-1.0,-1.0
1417,2214,wa913679,Blue,0.0,5935.0,0,1,5,choice,1,1,7,-6.0,6,6,1,1,-6.0,14,-6.0,-6.0
1418,2215,wa913679,Object,1.0,1635.0,1,2,5,choice,3,2,4,5.0,6,6,3,3,5.0,11,-2.0,-2.0
1419,2216,wa913679,Animal,0.0,1530.0,1,3,5,choice,1,1,-3,3.0,6,6,1,1,3.0,-6,3.0,3.0
1420,2217,wa913679,Red,1.0,545.0,0,4,5,choice,3,2,-2,6.0,6,6,3,3,6.0,-5,10.0,10.0
1421,2218,wa913679,Green,0.0,1070.0,1,5,5,choice,2,2,-5,-3.0,6,6,2,2,-3.0,-1,-7.0,-7.0
1422,2219,wa913679,Scene,0.0,1244.0,1,6,5,choice,2,2,-1,-11.0,6,6,2,2,-11.0,3,-11.0,-11.0
1423,2221,wb71ae9a,Yellow,1.0,2299.0,0,2,1,choice,2,4,-2,-2.0,2,2,1,1,6.0,-12,-2.0,6.0
1424,2223,wb71ae9a,Red,0.0,2245.0,1,4,1,choice,3,4,-2,2.0,2,2,1,1,3.0,-4,-6.0,3.0
1425,2224,wb71ae9a,Food,1.0,1863.0,1,5,1,choice,2,4,2,2.0,2,2,1,1,6.0,4,2.0,6.0
1426,2225,wb71ae9a,Scene,1.0,2856.0,1,6,1,choice,3,4,2,-2.0,2,2,1,1,3.0,-7,-2.0,3.0
1427,2227,wb71ae9a,Blue,0.0,2899.0,1,2,2,choice,3,4,-1,-7.0,2,2,2,2,-1.0,-2,-7.0,-1.0
1428,2230,wb71ae9a,Animal,0.0,1756.0,0,5,2,choice,3,4,3,-16.0,2,2,1,1,-5.0,15,-16.0,-5.0
