,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,n_considered,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered
1597,1879,wbd60b70,Animal,1.0,5088.0,0,2,1,choice,2,4,-2,-2.0,5,5,1,1
1598,1880,wbd60b70,Food,1.0,4857.0,1,3,1,choice,3,3,3,-6.0,5,5,3,3
1599,1881,wbd60b70,Object,0.0,5984.0,1,4,1,choice,1,5,-8,-8.0,5,5,1,1
1600,1882,wbd60b70,Yellow,1.0,4242.0,0,5,1,choice,2,3,-4,-4.0,5,5,1,1
1601,1883,wbd60b70,Red,0.0,3659.0,1,6,1,choice,1,4,-6,-7.0,5,5,1,2
1602,1884,wbd60b70,Yellow,1.0,3093.0,0,1,2,choice,1,1,-7,-7.0,4,4,1,1
1603,1885,wbd60b70,Animal,,,0,2,2,choice,2,2,3,6.0,4,4,1,1
1604,1886,wbd60b70,Object,0.0,3514.0,1,3,2,choice,1,1,-8,-5.0,4,4,1,1
1605,1887,wbd60b70,Blue,1.0,3045.0,1,4,2,choice,2,1,2,-1.0,4,4,0,0
1606,1888,wbd60b70,Red,1.0,1004.0,1,5,2,choice,3,3,3,-13.0,4,4,3,4
1607,1889,wbd60b70,Scene,1.0,1140.0,1,6,2,choice,3,2,3,-22.0,4,4,2,2
1608,1890,wbd60b70,Blue,1.0,4260.0,0,1,3,choice,2,3,-1,-6.0,4,4,1,2
1609,1891,wbd60b70,Object,,,0,2,3,choice,3,2,-1,-11.0,4,4,2,2
1610,1892,wbd60b70,Animal,1.0,2524.0,1,3,3,choice,1,2,8,5.0,4,4,1,2
1611,1893,wbd60b70,Red,1.0,2707.0,1,4,3,choice,1,1,6,-9.0,4,4,1,1
1612,1894,wbd60b70,Green,1.0,3413.0,0,5,3,choice,3,2,-4,10.0,4,4,2,2
1613,1895,wbd60b70,Food,0.0,6006.0,1,6,3,choice,2,1,-6,1.0,4,4,1,1
1614,1896,wbd60b70,Food,1.0,2327.0,0,1,4,choice,2,2,-1,2.0,3,3,1,2
1615,1897,wbd60b70,Red,0.0,1675.0,0,2,4,choice,3,1,2,-12.0,3,3,2,2
1616,1898,wbd60b70,Yellow,1.0,2857.0,1,3,4,choice,2,1,5,0.0,3,3,1,1
1617,1899,wbd60b70,Scene,1.0,2689.0,1,4,4,choice,1,1,4,4.0,3,3,1,1
1618,1900,wbd60b70,Animal,0.0,2659.0,1,5,4,choice,3,2,-2,-14.0,3,3,1,1
1619,1901,wbd60b70,Green,1.0,3050.0,0,6,4,choice,1,1,-6,4.0,3,3,0,0
1620,1902,wbd60b70,Yellow,1.0,3890.0,0,1,5,choice,2,2,-4,-10.0,4,4,2,2
1621,1903,wbd60b70,Scene,0.0,1387.0,1,2,5,choice,3,2,-2,-2.0,4,4,2,2
1622,1904,wbd60b70,Blue,1.0,5721.0,1,3,5,choice,1,2,9,9.0,4,4,1,2
1623,1905,wbd60b70,Object,0.0,4348.0,1,4,5,choice,2,2,-3,-8.0,4,4,2,2
1624,1906,wbd60b70,Green,1.0,6665.0,0,5,5,choice,3,1,-2,-8.0,4,4,1,2
1625,1907,wbd60b70,Food,1.0,5999.0,1,6,5,choice,1,1,8,1.0,4,4,0,1
1626,1908,wdfa587e,Red,0.0,2735.0,1,1,1,choice,3,4,-2,-2.0,3,3,1,2
1627,1909,wdfa587e,Blue,1.0,3468.0,1,2,1,choice,1,6,9,0.0,3,3,1,1
1628,1910,wdfa587e,Animal,0.0,6215.0,1,3,1,choice,2,4,-3,-7.0,3,3,1,1
1629,1911,wdfa587e,Green,0.0,2783.0,1,4,1,choice,2,4,-4,-7.0,3,3,1,1
1630,1912,wdfa587e,Object,0.0,5808.0,1,5,1,choice,3,4,-1,-10.0,3,3,1,1
1631,1913,wdfa587e,Scene,1.0,1073.0,1,6,1,choice,1,4,7,8.0,3,3,1,2
1632,1914,wdfa587e,Food,1.0,3349.0,0,1,2,choice,2,2,-7,2.0,5,5,2,2
1633,1915,wdfa587e,Blue,0.0,2912.0,1,2,2,choice,1,1,-5,-4.0,5,5,1,1
1634,1916,wdfa587e,Object,1.0,6367.0,1,3,2,choice,1,2,3,6.0,5,5,1,1
1635,1917,wdfa587e,Yellow,1.0,3589.0,1,4,2,choice,3,2,2,8.0,5,5,2,2
1636,1918,wdfa587e,Red,1.0,3901.0,0,5,2,choice,2,2,-4,3.0,5,5,2,2
1637,1919,wdfa587e,Animal,0.0,4018.0,1,6,2,choice,3,2,-3,-1.0,5,5,2,2
1638,1920,wdfa587e,Object,0.0,3713.0,0,1,3,choice,3,2,1,4.0,5,5,3,3
1639,1921,wdfa587e,Yellow,0.0,1469.0,1,2,3,choice,3,2,-5,-2.0,5,5,2,2
1640,1922,wdfa587e,Red,1.0,2772.0,0,3,3,choice,2,3,-3,-3.0,5,5,2,2
1641,1923,wdfa587e,Green,1.0,842.0,1,4,3,choice,1,1,5,5.0,5,5,1,1
1642,1924,wdfa587e,Animal,0.0,2202.0,1,5,3,choice,1,2,-6,-4.0,5,5,0,1
1643,1925,wdfa587e,Scene,1.0,611.0,1,6,3,choice,2,2,2,0.0,5,5,2,2
1644,1926,wdfa587e,Object,1.0,5444.0,0,1,4,choice,1,3,-8,-4.0,4,4,1,2
1645,1927,wdfa587e,Blue,1.0,2301.0,1,2,4,choice,3,2,3,-4.0,4,4,3,3
1646,1928,wdfa587e,Green,0.0,3073.0,1,3,4,choice,2,2,-2,-2.0,4,4,1,1
1647,1929,wdfa587e,Food,0.0,4954.0,0,4,4,choice,3,3,1,-6.0,4,4,2,2
1648,1930,wdfa587e,Scene,0.0,4125.0,0,5,4,choice,2,2,2,-1.0,4,4,1,1
1649,1931,wdfa587e,Red,0.0,4019.0,1,6,4,choice,1,2,-6,-5.0,4,4,0,1
1650,1932,wdfa587e,Green,1.0,3391.0,1,1,5,choice,2,1,3,-4.0,4,4,1,2
1651,1933,wdfa587e,Blue,0.0,4857.0,1,2,5,choice,3,2,-4,2.0,4,4,2,2
1652,1934,wdfa587e,Scene,0.0,2163.0,1,3,5,choice,1,1,-5,-7.0,4,4,1,2
1653,1935,wdfa587e,Food,1.0,4656.0,1,4,5,choice,3,3,2,-1.0,4,4,2,2
1654,1936,wdfa587e,Yellow,0.0,5049.0,0,5,5,choice,1,1,6,-5.0,4,4,1,1
1655,1937,wdfa587e,Animal,1.0,4779.0,1,6,5,choice,2,2,8,1.0,4,4,1,2
1656,1938,wc04c93a,Green,0.0,5037.0,1,1,1,choice,2,2,-3,-1.0,5,5,2,2
1657,1939,wc04c93a,Food,1.0,5202.0,1,2,1,choice,3,3,3,-4.0,5,5,3,3
1658,1940,wc04c93a,Object,,,0,3,1,choice,1,1,-3,-6.0,5,5,1,1
1659,1941,wc04c93a,Yellow,1.0,3167.0,0,4,1,choice,3,2,-2,-10.0,5,5,2,2
1660,1942,wc04c93a,Red,1.0,3346.0,1,5,1,choice,1,1,4,4.0,5,5,1,1
1661,1943,wc04c93a,Animal,1.0,4079.0,0,6,1,choice,2,2,-1,3.0,5,5,1,1
1662,1944,wc04c93a,Green,1.0,4515.0,1,1,2,choice,2,2,6,4.0,6,6,2,2
1663,1945,wc04c93a,Blue,0.0,4073.0,0,2,2,choice,3,3,4,3.0,6,6,3,3
1664,1946,wc04c93a,Animal,1.0,5987.0,1,3,2,choice,1,1,6,6.0,6,6,1,1
1665,1947,wc04c93a,Scene,0.0,2796.0,1,4,2,choice,3,3,-2,-4.0,6,6,3,3
1666,1948,wc04c93a,Object,1.0,3727.0,1,5,2,choice,2,2,3,1.0,6,6,2,2
1667,1949,wc04c93a,Yellow,0.0,4514.0,1,6,2,choice,1,0,-3,-4.0,6,6,1,1
1668,1950,wc04c93a,Object,0.0,6459.0,1,1,3,choice,1,1,-9,-5.0,3,3,0,0
1669,1951,wc04c93a,Yellow,0.0,5558.0,0,2,3,choice,2,1,2,-1.0,3,3,1,1
1670,1952,wc04c93a,Red,1.0,3928.0,1,3,3,choice,3,2,2,7.0,3,3,1,1
1671,1953,wc04c93a,Blue,0.0,2103.0,1,4,3,choice,1,4,-6,-8.0,3,3,1,2
1672,1954,wc04c93a,Scene,1.0,3895.0,1,5,3,choice,2,3,6,4.0,3,3,1,1
1673,1955,wc04c93a,Food,0.0,4123.0,0,6,3,choice,3,2,1,-1.0,3,3,2,2
1674,1956,wc04c93a,Red,1.0,4543.0,1,1,4,choice,1,2,7,4.0,5,5,1,2
1675,1957,wc04c93a,Food,0.0,5826.0,1,2,4,choice,1,2,-3,6.0,5,5,0,1
1676,1958,wc04c93a,Animal,1.0,3460.0,1,3,4,choice,3,3,3,0.0,5,5,3,3
1677,1959,wc04c93a,Blue,0.0,3279.0,1,4,4,choice,2,1,-8,-12.0,5,5,2,2
1678,1960,wc04c93a,Scene,0.0,3199.0,1,5,4,choice,2,2,-3,-8.0,5,5,2,2
1679,1961,wc04c93a,Green,0.0,3290.0,1,6,4,choice,3,1,-2,6.0,5,5,2,2
1680,1962,wc04c93a,Red,0.0,2994.0,1,1,5,choice,3,2,-2,-14.0,4,4,1,1
1681,1963,wc04c93a,Scene,0.0,2355.0,1,2,5,choice,1,1,-6,-6.0,4,4,0,0
1682,1964,wc04c93a,Object,1.0,3639.0,1,3,5,choice,3,2,2,5.0,4,4,2,2
1683,1965,wc04c93a,Animal,0.0,2793.0,0,4,5,choice,2,2,1,-11.0,4,4,2,3
1684,1966,wc04c93a,Green,1.0,3055.0,1,5,5,choice,1,0,3,4.0,4,4,1,1
1685,1967,wc04c93a,Yellow,0.0,1745.0,1,6,5,choice,2,2,-4,-2.0,4,4,2,2
1686,1968,w4160090,Food,1.0,5466.0,0,1,1,choice,3,2,-2,-6.0,2,2,0,1
1687,1969,w4160090,Yellow,0.0,7308.0,0,2,1,choice,3,2,3,-5.0,2,2,1,1
1688,1970,w4160090,Animal,1.0,1283.0,1,3,1,choice,2,1,2,13.0,2,2,1,2
1689,1971,w4160090,Green,1.0,1286.0,1,4,1,choice,2,1,4,6.0,2,2,1,1
1690,1972,w4160090,Scene,1.0,4650.0,1,5,1,choice,1,4,4,-3.0,2,2,1,1
1691,1973,w4160090,Blue,0.0,4474.0,1,6,1,choice,1,1,-3,3.0,2,2,0,1
1692,1974,w4160090,Blue,0.0,4196.0,1,1,2,choice,3,3,-6,-3.0,5,5,3,3
1693,1975,w4160090,Green,1.0,2945.0,1,2,2,choice,1,1,5,4.0,5,5,1,1
1694,1976,w4160090,Red,1.0,3339.0,0,3,2,choice,2,2,-2,-12.0,5,5,1,1
1695,1977,w4160090,Food,0.0,4062.0,1,4,2,choice,1,1,-7,-6.0,5,5,1,1
1696,1978,w4160090,Object,1.0,4745.0,1,5,2,choice,2,2,3,3.0,5,5,2,2
1697,1979,w4160090,Scene,1.0,2038.0,1,6,2,choice,3,3,1,-8.0,5,5,2,2
1698,1980,w4160090,Animal,1.0,4745.0,0,1,3,choice,3,2,-3,-6.0,3,3,2,2
1699,1981,w4160090,Blue,0.0,5808.0,1,2,3,choice,1,1,-4,-6.0,3,3,0,1
1700,1982,w4160090,Food,0.0,2970.0,1,3,3,choice,2,1,-8,-3.0,3,3,0,1
1701,1983,w4160090,Object,1.0,1725.0,1,4,3,choice,1,1,8,8.0,3,3,1,1
1702,1984,w4160090,Green,1.0,805.0,1,5,3,choice,3,2,5,7.0,3,3,2,2
1703,1985,w4160090,Red,0.0,1480.0,1,6,3,choice,2,1,-4,-2.0,3,3,1,2
1704,1986,w4160090,Blue,0.0,6291.0,1,1,4,choice,3,2,-3,21.0,4,4,2,2
1705,1987,w4160090,Yellow,0.0,3471.0,1,2,4,choice,2,1,-8,-14.0,4,4,1,2
1706,1988,w4160090,Animal,1.0,659.0,1,3,4,choice,3,2,2,-5.0,4,4,3,3
1707,1989,w4160090,Scene,0.0,3095.0,1,4,4,choice,1,1,-5,4.0,4,4,1,2
1708,1990,w4160090,Red,0.0,2420.0,0,5,4,choice,1,1,3,-6.0,4,4,1,1
1709,1991,w4160090,Object,0.0,2815.0,1,6,4,choice,2,0,-5,2.0,4,4,0,0
1710,1992,w4160090,Yellow,,,0,1,5,choice,2,0,3,-11.0,3,3,0,0
1711,1993,w4160090,Object,1.0,1355.0,0,2,5,choice,3,1,-2,-1.0,3,3,1,2
1712,1994,w4160090,Red,0.0,1102.0,1,3,5,choice,3,1,-1,-4.0,3,3,2,3
1713,1995,w4160090,Food,0.0,2090.0,0,4,5,choice,1,0,7,4.0,3,3,1,1
1714,1996,w4160090,Scene,0.0,2243.0,0,5,5,choice,2,2,6,-9.0,3,3,1,2
1715,1997,w4160090,Green,1.0,2139.0,1,6,5,choice,1,1,9,9.0,3,3,1,1
1716,1998,w5305891,Animal,1.0,4916.0,1,1,1,choice,1,2,3,3.0,3,3,0,0
1717,1999,w5305891,Scene,0.0,3126.0,1,2,1,choice,2,2,-5,-5.0,3,3,2,3
1718,2000,w5305891,Green,1.0,2044.0,1,3,1,choice,3,2,2,2.0,3,3,1,1
1719,2001,w5305891,Blue,1.0,2356.0,0,4,1,choice,2,3,-1,3.0,3,3,1,1
1720,2002,w5305891,Yellow,0.0,2138.0,1,5,1,choice,1,2,-4,-3.0,3,3,1,2
1721,2003,w5305891,Object,1.0,3589.0,0,6,1,choice,3,2,-1,4.0,3,3,1,2
1722,2004,w5305891,Blue,0.0,3477.0,1,1,2,choice,3,3,-6,-6.0,4,4,3,3
1723,2005,w5305891,Red,1.0,1812.0,0,2,2,choice,2,1,-1,1.0,4,4,1,2
1724,2006,w5305891,Object,0.0,5603.0,1,3,2,choice,1,2,-7,-7.0,4,4,1,2
1725,2007,w5305891,Scene,1.0,1124.0,1,4,2,choice,2,1,3,5.0,4,4,2,2
1726,2008,w5305891,Yellow,0.0,4575.0,0,5,2,choice,1,0,4,-6.0,4,4,0,0
1727,2009,w5305891,Food,1.0,2995.0,1,6,2,choice,3,0,1,-9.0,4,4,1,1
1728,2010,w5305891,Scene,0.0,3556.0,1,1,3,choice,2,2,-1,-7.0,6,6,2,2
1729,2011,w5305891,Blue,1.0,2711.0,0,2,3,choice,1,2,-6,-6.0,6,6,1,1
1730,2012,w5305891,Green,1.0,1967.0,1,3,3,choice,2,2,5,6.0,6,6,2,2
1731,2013,w5305891,Animal,1.0,3470.0,0,4,3,choice,3,2,-5,12.0,6,6,3,3
1732,2014,w5305891,Food,0.0,2392.0,0,5,3,choice,1,0,7,3.0,6,6,1,1
1733,2015,w5305891,Yellow,1.0,3645.0,1,6,3,choice,3,2,2,8.0,6,6,3,3
1734,2016,w5305891,Object,1.0,5888.0,1,1,4,choice,3,1,4,4.0,2,2,2,2
1735,2017,w5305891,Scene,0.0,6059.0,1,2,4,choice,2,1,-2,2.0,2,2,0,0
1736,2018,w5305891,Green,1.0,3984.0,0,3,4,choice,1,1,-9,-3.0,2,2,0,0
1737,2019,w5305891,Red,,,0,4,4,choice,3,1,2,0.0,2,2,1,2
1738,2020,w5305891,Animal,0.0,3586.0,1,5,4,choice,1,1,-7,0.0,2,2,0,0
1739,2021,w5305891,Yellow,1.0,5109.0,1,6,4,choice,2,2,2,9.0,2,2,1,2
1740,2022,w5305891,Object,1.0,7211.0,0,1,5,choice,1,3,-2,-6.0,1,1,0,2
1741,2023,w5305891,Animal,0.0,1919.0,0,2,5,choice,2,1,3,15.0,1,1,1,2
1742,2024,w5305891,Blue,,,0,3,5,choice,2,0,1,6.0,1,1,0,0
1743,2025,w5305891,Food,1.0,1462.0,1,4,5,choice,3,0,3,-13.0,1,1,0,0
1744,2026,w5305891,Green,1.0,3533.0,1,5,5,choice,1,2,4,-4.0,1,1,0,1
1745,2027,w5305891,Red,0.0,1666.0,1,6,5,choice,3,2,-1,-6.0,1,1,1,1
1746,2028,w39cea38,Blue,0.0,2149.0,1,1,1,choice,2,4,-4,-6.0,3,3,1,2
1747,2029,w39cea38,Green,0.0,1103.0,0,2,1,choice,1,4,7,2.0,3,3,0,0
1748,2030,w39cea38,Animal,0.0,4085.0,1,3,1,choice,2,3,-5,-1.0,3,3,1,2
1749,2031,w39cea38,Object,0.0,2261.0,1,4,1,choice,3,3,-2,2.0,3,3,2,3
1750,2032,w39cea38,Food,1.0,1558.0,1,5,1,choice,1,3,9,4.0,3,3,0,1
1751,2033,w39cea38,Yellow,1.0,1370.0,0,6,1,choice,3,4,-1,9.0,3,3,2,2
1752,2034,w39cea38,Red,0.0,2181.0,1,1,2,choice,3,4,-2,-2.0,3,3,2,3
1753,2035,w39cea38,Scene,1.0,3782.0,1,2,2,choice,2,2,4,0.0,3,3,1,1
1754,2036,w39cea38,Blue,1.0,2767.0,0,3,2,choice,2,3,-2,-2.0,3,3,0,2
1755,2037,w39cea38,Green,0.0,1976.0,0,4,2,choice,1,4,6,-2.0,3,3,1,1
1756,2038,w39cea38,Object,1.0,821.0,0,5,2,choice,1,2,-4,-2.0,3,3,0,1
1757,2039,w39cea38,Food,1.0,2215.0,1,6,2,choice,3,4,2,-4.0,3,3,2,2
1758,2040,w39cea38,Red,1.0,1989.0,0,1,3,choice,2,3,-2,1.0,2,2,0,1
1759,2041,w39cea38,Animal,1.0,3255.0,0,2,3,choice,2,3,-6,1.0,2,2,0,0
1760,2042,w39cea38,Green,1.0,1304.0,1,3,3,choice,3,4,3,1.0,2,2,2,3
1761,2043,w39cea38,Scene,1.0,1591.0,1,4,3,choice,1,3,4,0.0,2,2,1,2
1762,2044,w39cea38,Object,1.0,236.0,0,5,3,choice,3,2,-2,3.0,2,2,1,1
1763,2045,w39cea38,Yellow,0.0,1301.0,1,6,3,choice,1,3,-5,2.0,2,2,0,1
1764,2046,w39cea38,Blue,1.0,6637.0,0,1,4,choice,1,4,-4,-3.0,3,3,0,0
1765,2047,w39cea38,Yellow,1.0,756.0,1,2,4,choice,3,2,3,9.0,3,3,2,3
1766,2048,w39cea38,Animal,1.0,2926.0,0,3,4,choice,3,3,-1,-6.0,3,3,1,2
1767,2049,w39cea38,Scene,0.0,3507.0,0,4,4,choice,2,4,1,2.0,3,3,2,2
1768,2050,w39cea38,Red,1.0,734.0,1,5,4,choice,2,3,6,-8.0,3,3,1,1
1769,2051,w39cea38,Food,0.0,451.0,0,6,4,choice,1,3,5,2.0,3,3,0,0
1770,2052,w39cea38,Food,1.0,1680.0,1,1,5,choice,2,3,3,6.0,2,2,1,2
1771,2053,w39cea38,Animal,0.0,387.0,1,2,5,choice,1,3,-9,-4.0,2,2,0,2
1772,2054,w39cea38,Green,1.0,955.0,1,3,5,choice,3,0,2,3.0,2,2,0,0
1773,2055,w39cea38,Blue,0.0,572.0,0,4,5,choice,2,4,1,4.0,2,2,1,1
1774,2056,w39cea38,Yellow,1.0,1090.0,0,5,5,choice,1,4,-8,-2.0,2,2,1,3
1775,2057,w39cea38,Scene,1.0,1371.0,1,6,5,choice,3,4,1,3.0,2,2,1,2
1776,2082,wbaa44ea,Animal,1.0,3574.0,1,1,1,choice,1,2,4,4.0,5,5,1,1
1777,2083,wbaa44ea,Blue,1.0,2320.0,0,2,1,choice,1,0,-5,-5.0,5,5,1,1
1778,2084,wbaa44ea,Object,1.0,1396.0,0,3,1,choice,3,3,-1,3.0,5,5,2,3
1779,2085,wbaa44ea,Green,1.0,1857.0,1,4,1,choice,3,2,3,3.0,5,5,3,3
1780,2086,wbaa44ea,Yellow,0.0,4015.0,1,5,1,choice,2,6,-2,4.0,5,5,1,1
1781,2087,wbaa44ea,Food,0.0,1274.0,1,6,1,choice,2,2,-7,-5.0,5,5,2,2
1782,2088,wbaa44ea,Food,0.0,5066.0,1,1,2,choice,3,3,-1,-1.0,5,5,3,3
1783,2089,wbaa44ea,Animal,1.0,4015.0,1,2,2,choice,1,1,7,7.0,5,5,1,1
1784,2090,wbaa44ea,Blue,0.0,3563.0,0,3,2,choice,3,3,3,3.0,5,5,3,3
1785,2091,wbaa44ea,Scene,0.0,1531.0,1,4,2,choice,2,1,-8,-7.0,5,5,1,1
1786,2092,wbaa44ea,Red,0.0,1429.0,1,5,2,choice,1,1,-2,-2.0,5,5,1,1
1787,2093,wbaa44ea,Yellow,0.0,4372.0,1,6,2,choice,2,2,-3,-2.0,5,5,1,1
1788,2094,wbaa44ea,Food,0.0,4229.0,1,1,3,choice,3,3,-4,-2.0,5,5,2,2
1789,2095,wbaa44ea,Scene,1.0,3753.0,1,2,3,choice,1,1,8,9.0,5,5,1,1
1790,2096,wbaa44ea,Object,0.0,5400.0,1,3,3,choice,2,2,-4,-3.0,5,5,2,2
1791,2097,wbaa44ea,Green,1.0,4886.0,0,4,3,choice,3,2,-3,-1.0,5,5,3,3
1792,2098,wbaa44ea,Red,1.0,4388.0,1,5,3,choice,1,1,9,9.0,5,5,1,1
1793,2099,wbaa44ea,Blue,,,0,6,3,choice,2,2,-6,-4.0,5,5,1,1
1794,2100,wbaa44ea,Animal,0.0,4392.0,1,1,4,choice,3,2,-1,1.0,5,5,2,2
1795,2101,wbaa44ea,Red,0.0,3147.0,1,2,4,choice,3,3,-2,0.0,5,5,2,2
1796,2102,wbaa44ea,Object,1.0,4400.0,1,3,4,choice,1,1,7,7.0,5,5,1,1
1797,2103,wbaa44ea,Yellow,1.0,1679.0,1,4,4,choice,2,2,4,3.0,5,5,2,2
1798,2104,wbaa44ea,Scene,1.0,4056.0,1,5,4,choice,2,2,5,4.0,5,5,2,2
1799,2105,wbaa44ea,Green,1.0,2190.0,1,6,4,choice,1,1,9,9.0,5,5,1,1
1800,2106,wbaa44ea,Yellow,1.0,5442.0,1,1,5,choice,2,2,2,0.0,5,5,1,1
1801,2107,wbaa44ea,Object,1.0,5793.0,1,2,5,choice,2,2,5,5.0,5,5,2,2
1802,2108,wbaa44ea,Animal,1.0,4019.0,1,3,5,choice,3,3,3,1.0,5,5,2,2
1803,2109,wbaa44ea,Scene,0.0,2023.0,1,4,5,choice,1,1,-8,-8.0,5,5,1,1
1804,2110,wbaa44ea,Blue,1.0,3625.0,0,5,5,choice,1,1,-6,-5.0,5,5,1,1
1805,2111,wbaa44ea,Red,1.0,4432.0,1,6,5,choice,3,2,4,3.0,5,5,3,3
1806,2112,wdfbc43e,Animal,,,0,1,1,choice,3,4,1,1.0,6,6,3,3
1807,2113,wdfbc43e,Food,0.0,3500.0,1,2,1,choice,2,4,-4,-4.0,6,6,2,2
1808,2114,wdfbc43e,Object,0.0,3363.0,1,3,1,choice,1,4,-8,-8.0,6,6,1,1
1809,2115,wdfbc43e,Red,0.0,3812.0,1,4,1,choice,1,4,-7,-7.0,6,6,1,1
1810,2116,wdfbc43e,Blue,1.0,5282.0,1,5,1,choice,3,4,3,3.0,6,6,3,3
1811,2117,wdfbc43e,Green,0.0,3255.0,1,6,1,choice,2,4,-7,-7.0,6,6,2,2
1812,2118,wdfbc43e,Red,0.0,2134.0,0,1,2,choice,3,3,4,-11.0,5,5,2,2
1813,2119,wdfbc43e,Object,0.0,6651.0,1,2,2,choice,3,4,-3,-18.0,5,5,2,2
1814,2120,wdfbc43e,Scene,0.0,3233.0,1,3,2,choice,2,2,-3,-3.0,5,5,2,2
1815,2121,wdfbc43e,Yellow,0.0,3258.0,1,4,2,choice,1,1,-4,-4.0,5,5,1,1
1816,2122,wdfbc43e,Blue,0.0,5969.0,1,5,2,choice,2,4,-1,-1.0,5,5,2,2
1817,2123,wdfbc43e,Animal,1.0,6033.0,1,6,2,choice,1,4,5,5.0,5,5,1,1
1818,2124,wdfbc43e,Food,1.0,3649.0,1,1,3,choice,1,2,5,5.0,6,6,1,1
1819,2125,wdfbc43e,Scene,1.0,4245.0,1,2,3,choice,2,3,7,7.0,6,6,2,2
1820,2126,wdfbc43e,Red,1.0,3562.0,1,3,3,choice,2,2,6,2.0,6,6,2,2
1821,2127,wdfbc43e,Green,0.0,4162.0,1,4,3,choice,3,3,-1,-3.0,6,6,3,3
1822,2128,wdfbc43e,Yellow,1.0,2857.0,1,5,3,choice,1,2,6,6.0,6,6,1,1
1823,2129,wdfbc43e,Object,0.0,1966.0,1,6,3,choice,3,3,-1,-7.0,6,6,3,3
1824,2130,wdfbc43e,Red,1.0,2026.0,1,1,4,choice,1,1,3,3.0,6,6,1,1
1825,2131,wdfbc43e,Scene,0.0,2892.0,1,2,4,choice,1,1,-4,-5.0,6,6,1,1
1826,2132,wdfbc43e,Animal,1.0,4519.0,1,3,4,choice,2,2,6,3.0,6,6,2,2
1827,2133,wdfbc43e,Yellow,0.0,2889.0,1,4,4,choice,3,3,-3,-7.0,6,6,3,3
1828,2134,wdfbc43e,Food,1.0,1909.0,1,5,4,choice,3,3,2,2.0,6,6,3,3
1829,2135,wdfbc43e,Blue,1.0,1420.0,1,6,4,choice,2,2,4,4.0,6,6,2,2
1830,2136,wdfbc43e,Blue,0.0,1695.0,1,1,5,choice,1,1,-9,-9.0,6,6,1,1
1831,2137,wdfbc43e,Yellow,0.0,1500.0,0,2,5,choice,3,3,1,-6.0,6,6,3,3
1832,2138,wdfbc43e,Food,1.0,3830.0,0,3,5,choice,1,1,-6,-6.0,6,6,1,1
1833,2139,wdfbc43e,Scene,0.0,1756.0,0,4,5,choice,3,2,1,-6.0,6,6,3,3
1834,2140,wdfbc43e,Green,1.0,2354.0,1,5,5,choice,2,2,6,7.0,6,6,2,2
1835,2141,wdfbc43e,Animal,1.0,2776.0,1,6,5,choice,2,2,3,4.0,6,6,2,2
1836,2142,w55e643e,Yellow,,,0,1,1,choice,1,1,8,8.0,2,2,0,0
1837,2143,w55e643e,Animal,,,0,2,1,choice,2,2,-2,-9.0,2,2,0,1
1838,2144,w55e643e,Scene,,,0,3,1,choice,1,2,9,-9.0,2,2,1,2
1839,2145,w55e643e,Green,,,0,4,1,choice,2,1,-1,-12.0,2,2,0,0
1840,2146,w55e643e,Object,,,0,5,1,choice,3,2,-2,-3.0,2,2,1,2
1841,2147,w55e643e,Red,,,0,6,1,choice,3,3,-2,-17.0,2,2,2,3
1842,2148,w55e643e,Object,,,0,1,2,choice,3,3,-2,-6.0,4,4,3,3
1843,2149,w55e643e,Red,,,0,2,2,choice,1,2,6,8.0,4,4,1,2
1844,2150,w55e643e,Scene,,,0,3,2,choice,1,1,9,-8.0,4,4,0,1
1845,2151,w55e643e,Green,,,0,4,2,choice,3,2,-2,-13.0,4,4,1,1
1846,2152,w55e643e,Food,,,0,5,2,choice,2,2,-7,2.0,4,4,1,1
1847,2153,w55e643e,Blue,,,0,6,2,choice,2,2,-4,-7.0,4,4,2,2
1848,2154,w55e643e,Animal,0.0,2022.0,1,1,3,choice,2,3,-1,-4.0,4,4,1,1
1849,2155,w55e643e,Food,1.0,2734.0,1,2,3,choice,3,2,6,18.0,4,4,3,3
1850,2156,w55e643e,Yellow,0.0,1044.0,1,3,3,choice,3,2,-2,0.0,4,4,2,2
1851,2157,w55e643e,Object,0.0,1345.0,1,4,3,choice,1,2,-6,-3.0,4,4,0,1
1852,2158,w55e643e,Blue,0.0,2534.0,1,5,3,choice,2,2,-6,2.0,4,4,1,1
1853,2159,w55e643e,Red,1.0,1169.0,1,6,3,choice,1,2,7,9.0,4,4,1,1
1854,2160,w715d917,Animal,1.0,2725.0,1,1,1,choice,1,4,4,4.0,1,1,0,0
1855,2161,w715d917,Food,0.0,1156.0,1,2,1,choice,3,4,-1,-6.0,1,1,1,2
1856,2162,w715d917,Blue,0.0,1595.0,1,3,1,choice,1,4,-6,-6.0,1,1,0,0
1857,2163,w715d917,Green,1.0,2277.0,1,4,1,choice,3,2,3,11.0,1,1,0,0
1858,2164,w715d917,Scene,1.0,2336.0,0,5,1,choice,2,2,-8,7.0,1,1,0,0
1859,2165,w715d917,Yellow,0.0,1784.0,1,6,1,choice,2,3,-2,0.0,1,1,1,1
1860,2166,w715d917,Yellow,1.0,3209.0,0,1,2,choice,2,1,-1,1.0,3,3,0,0
