"elpd_total","elpd_relevant","elpd_diff"
-8.46219601658967,-8.48022485035966,-0.0180288337699892
-7.89464905705846,-7.75518647888796,0.139462578170498
-7.87440983387262,-7.77703356177812,0.0973762720944995
-9.05959268394708,-9.18158761615267,-0.121994932205588
-8.96226192873629,-9.02659818998533,-0.0643362612490357
-8.87238443141649,-8.97730556323379,-0.104921131817299
-8.19132305851925,-8.18635740938456,0.00496564913468944
-7.8903748442741,-7.8588495506573,0.0315252936167978
-7.84361714067053,-7.81653412001165,0.0270830206588837
-7.80256947978837,-7.80347040453252,-0.000900924744152931
-9.05818829451594,-9.04818285694598,0.0100054375699639
-8.69741295153626,-8.74674350846868,-0.0493305569324214
-8.86939900395568,-8.84051415167504,0.0288848522806422
-8.71611145078057,-8.73017433457861,-0.0140628837980401
-8.54090429855766,-8.45764070845778,0.0832635900998859
-9.09644620211079,-9.10535383191449,-0.00890762980369608
-8.59938967380083,-8.54019244305929,0.0591972307415407
-8.88675291854369,-8.86653864576856,0.0202142727751351
-8.80544561713262,-8.79810636458856,0.00733925254406209
-9.32133904308087,-9.35205763231766,-0.0307185892367894
-9.06215976609289,-9.12700456955885,-0.064844803465963
-8.53736237719823,-8.5344403020756,0.00292207512262976
-9.13140903175016,-9.1539513330277,-0.0225423012775376
-10.0521678810898,-10.0934852085914,-0.0413173275016288
-9.0356807995545,-9.03252932600436,0.00315147355013679
-8.80080872098933,-8.80793854522884,-0.00712982423950947
-10.024560156527,-10.1296893950205,-0.105129238493516
-8.68841000700163,-8.70272099914582,-0.0143109921441873
-9.85965891150211,-9.82476880073964,0.0348901107624773
-9.66652402360497,-9.70069633567787,-0.0341723120728972
-9.23019713786036,-9.24268406799179,-0.0124869301314288
-8.70537088452583,-8.69725852798603,0.00811235653979736
-9.59058585949156,-9.715624207569,-0.125038348077439
-9.40306311552123,-9.42069076101943,-0.0176276454982052
-9.15022136170765,-9.20488261815587,-0.0546612564482256
