"elpd_total","elpd_relevant","elpd_diff"
-9.10782292790812,-9.14655122435629,-0.0387282964481681
-9.13704631419905,-9.13108776778073,0.00595854641831828
-9.52131274058569,-9.58949139530725,-0.0681786547215619
-9.39269310201304,-9.39055605769019,0.00213704432285233
-8.99912477764737,-9.06645671595964,-0.0673319383122788
-9.56894561162619,-9.71246756617384,-0.143521954547642
-9.2649580772247,-9.19943155340291,0.0655265238217861
-8.64255363949555,-8.63852797312284,0.00402566637270496
-8.55102351410351,-8.36934762532673,0.181675888776777
-8.37032466317172,-8.39688764299021,-0.0265629798184861
-9.43841994761467,-9.4384629384445,-4.2990829827616e-05
-9.9661806326376,-10.0806025085587,-0.114421875921126
-8.83520468433269,-8.82010402346165,0.0151006608710436
-8.72120783901043,-8.71552255116483,0.00568528784560129
-8.41861908227247,-8.4139796646615,0.0046394176109672
-9.28205863445731,-9.29533816353529,-0.0132795290779768
-9.38457295698877,-9.41326831219515,-0.0286953552063736
-10.0559477329782,-10.1508008227152,-0.0948530897370006
-7.88873238880444,-7.87448591985054,0.0142464689538953
-8.85668147435525,-8.83260177050974,0.0240797038455156
-7.83553495105448,-7.88173959881705,-0.0462046477625622
-8.19732760444418,-8.17011316861855,0.0272144358256323
-8.0407399240888,-8.00709703144878,0.0336428926400192
-8.43438107336077,-8.26937258472642,0.165008488634351
-8.45233190158375,-8.57121473401967,-0.118882832435915
-10.3695635230455,-10.3141297040209,0.0554338190245875
-7.87932176059632,-7.87272277632383,0.0065989842724905
-9.12905579629562,-8.93821187376507,0.190843922530551
-10.9031033712831,-10.8543960665786,0.0487073047045268
-10.5713455011172,-10.3392736012651,0.232071899852107
-8.02116721357898,-7.92005234747825,0.101114866100726
-8.15635518654148,-7.97848852275652,0.177866663784961
-8.32275355889799,-8.29274560548767,0.0300079534103173
-9.42372091197745,-9.23710291385643,0.186617998121022
-8.34447546670868,-8.37713851092444,-0.0326630442157629
-8.89283005198274,-8.78632184934762,0.106508202635117
-9.63253881654998,-9.64366193799012,-0.0111231214401357
-9.19110753064999,-9.11330901779233,0.0777985128576653
-8.61135629921795,-8.57906054395686,0.0322957552610941
-10.2443376613537,-10.1083919130334,0.13594574832031
-8.63308521229044,-8.26110082262199,0.371984389668453
-8.86692074472461,-8.8534921910318,0.0134285536928047
-10.1173159477831,-9.90542375536021,0.211892192422855
-9.57000511212866,-9.51565910977138,0.054346002357283
-8.82264885520124,-8.44191815378711,0.380730701414134
-9.87269358250066,-9.86700052368029,0.00569305882037163
-9.1181833468233,-9.10084051707357,0.017342829749726
-9.69842263392567,-9.52648615481919,0.171936479106479
-8.92622930605227,-8.92402453629119,0.00220476976108408
-9.65603813323659,-9.66777120598927,-0.0117330727526799
-9.75642955266024,-9.7318412676122,0.0245882850480381
-8.9976265621094,-8.96989788808832,0.0277286740210805
-9.54116356808071,-9.5578335307076,-0.016669962626894
-8.83352040001023,-8.8355695108864,-0.00204911087617532
-9.21222763772995,-9.25344312824797,-0.0412154905180131
-9.75525263374232,-9.71496121356548,0.0402914201768318
-8.77660476139569,-8.78792477341244,-0.0113200120167516
-8.69639010085597,-8.67163326830274,0.0247568325532317
-9.26877294146032,-9.38973332571895,-0.120960384258634
-9.1704913573461,-9.13177756614252,0.0387137912035804
-8.91383100068844,-8.91874298460277,-0.00491198391432768
-9.44834554907096,-9.63114302045615,-0.182797471385188
