"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[415]",-0.42693345393884,0.00129387768382104,0.0902386989360952,-0.618213658943812,-0.4772421802895,-0.42515903203733,-0.374630051567187,-0.249034299115104,4864.06315492114,1.00032008123737
"log_lik[416]",-0.438559550074932,0.00311927231056887,0.245681281559205,-1.02843399664398,-0.569578831871516,-0.396591810547092,-0.259083101629605,-0.0975661310591125,6203.51101404064,0.999539104837126
"log_lik[417]",-0.31767749962514,0.00153522789074334,0.119679148420777,-0.585195917459823,-0.382889372681286,-0.305838421477044,-0.236019717472476,-0.120448382986673,6077.02855735435,0.99962236137328
"log_lik[418]",-0.582873795102892,0.00163260477725585,0.102181274299995,-0.807643624940622,-0.641562844848715,-0.578459337641547,-0.518106882826986,-0.385977918956474,3917.24290795702,1.00102090563277
"log_lik[419]",-0.31767749962514,0.00153522789074334,0.119679148420777,-0.585195917459823,-0.382889372681286,-0.305838421477044,-0.236019717472476,-0.120448382986673,6077.02855735435,0.99962236137328
"log_lik[420]",-0.438559550074932,0.00311927231056887,0.245681281559205,-1.02843399664398,-0.569578831871516,-0.396591810547092,-0.259083101629605,-0.0975661310591125,6203.51101404064,0.999539104837126
"log_lik[421]",-1.87781951264521,0.00860881826017112,0.668651123357918,-3.38998635033632,-2.24806609493701,-1.79566530038844,-1.40896227943488,-0.80064937984323,6032.70485028087,0.999309335623436
"log_lik[422]",-0.68091707392561,0.00210581564142591,0.149754371117082,-1.02251917020612,-0.769355167753123,-0.665245143721941,-0.578529011851035,-0.425378092509341,5057.29539065687,1.00029667503342
"log_lik[423]",-0.299381508157778,0.00344515853654575,0.171668737376349,-0.709055541848257,-0.395081004530411,-0.266690583665742,-0.173206153313196,-0.0607030161605552,2482.92729302378,1.00024013552844
"log_lik[424]",-1.10441780888392,0.00508558559684881,0.24050107873049,-1.64246588532576,-1.24372242325019,-1.07916145464628,-0.940392527935898,-0.698600782817432,2236.41357871621,1.00122538885078
"log_lik[425]",-0.688348121759546,0.00454807889981628,0.188392573991968,-1.06234311132182,-0.813819909334515,-0.688387977268287,-0.563918761796932,-0.31456447620893,1715.81942171374,1.00253577877961
"log_lik[426]",-0.423731306435743,0.00260020882903169,0.121727001881196,-0.687723202270272,-0.495074547692246,-0.415334268317989,-0.340111464402843,-0.215054240178443,2191.5803299261,1.00171835350419
"log_lik[427]",-0.391152613703557,0.00741881231589743,0.331130056252098,-1.2745818050572,-0.554457107189905,-0.300044788839939,-0.143726224349965,-0.0223322995117547,1992.17936456092,1.0004656884582
